questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
In which year was a settlement reached regarding GE's pollution of the Housatonic River?,1999,1977,"[Document(id=f6a12178d43defb2a103deca0f4fb166a5e99e5a8e58be48c76be81bd5d2bd38, content: ' Around the same time, General Electric's Canadian counterpart, Canadian General Electric, was forme...', meta: {'name': 'General_Electric', 'source_id': '26d4044eb2d79191635af69e57c262af8041a70871e60e989128c458529f04cc', 'page_number': 1}, score: 0.544965494522029)]",1.0,0.5353437662124634,1.0,1.0,1.0
What area in Charleston is considered the 'industrial area'?,the city's Neck area,downtown medical district,"[Document(id=0b7915915ef0141c882fe46817cee7fb758759c0f34482f57922cd19e5f5e512, content: ' The downtown medical district is experiencing rapid growth of biotechnology and medical research in...', meta: {'name': 'Charleston,_South_Carolina', 'source_id': '6135d76cf2064b0c4f70e685c5c7e15b8093869ebd10f9a74e8acb07e2173763', 'page_number': 1}, score: 0.5525530182515901)]",1.0,0.47365856170654297,1.0,1.0,1.0
In what year did Frédéric obtain citizenship in France?,1835,1835,"[Document(id=2dc3b5cfb05bfeb4e2c0b072a5a5e6417b1109588ffcbd88ffd03346c8bc1975, content: ' In France he used the French versions of his given names, and after receiving French citizenship in...', meta: {'name': 'Frédéric_Chopin', 'source_id': '5e95b80d7ceb3febb2d1a7dfe09730771a231fc8d23c15cd74d3fa2327cfcb14', 'page_number': 1}, score: 0.6958497122775275)]",1.0,1.0,1.0,1.0,1.0
What was Tesla afraid someone was trying to do with his invention?,steal the invention,steal the invention,"[Document(id=4d3444ecb9a546c18669ac8c8405c5f0787407509b989960d32c3dae162fd6f1, content: ' Tesla tried to interest the US War Department, the United Kingdom, the Soviet Union, and Yugoslavia...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 0.6860750023448956)]",1.0,1.0,1.0,1.0,1.0
What is the group called that does not agree with government at all?,anarchists,U.S,"[Document(id=859e7515be05f408d44ec6f6949d11ce5d273b01383fe1e90b7f80b296f0d340, content: ' Bush administration, called for a new agency focused on the nonviolent practice of ""political warfa...', meta: {'name': 'Islamism', 'source_id': 'b18ef6af50cd5612358df7ee136f3b80ef65a22ebd6f502f95f8b0dec581619a', 'page_number': 1}, score: 0.5170605709380862)]",0.0,0.2188938856124878,0.0,0.0,0.0
What was the name of the bookstore the authors met in?,Old Corner Bookstore,"The Reverend Alexander Dyce was another benefactor of the library, leaving over 14,000 books to the museum in 1869. Amongst the books he collected are early editions in Greek and Latin of the poets and playwrights Aeschylus, Aristotle, Homer, Livy, Ovid, Pindar, Sophocles and Virgil. More recent authors include Giovanni Boccaccio, Dante, Racine, Rabelais and Molière.
Writers whose papers are in the library are as diverse as Charles Dickens and Beatrix Potter. Illuminated manuscripts in the library dating from the 12th to 16th centuries include: the Eadwine Psalter[citation needed], Canterbury; Pocket Book of Hours, Reims; Missal from the Royal Abbey of Saint Denis","[Document(id=c4e299761e10f4cdbe2878ec63543541144638c306cbf9461b4fa00ff423a2e6, content: ' The Reverend Alexander Dyce was another benefactor of the library, leaving over 14,000 books to the...', meta: {'name': 'Victoria_and_Albert_Museum', 'source_id': '202e0997b99bb8f0aaa6dd9c09c05e008cf8809c92549b6c9f073b5d26d1a3dd', 'page_number': 1}, score: 0.5087816256203566)]",0.0,0.3749416172504425,0.0,0.0,0.0
Time and space are both examples of what type of resource?,complexity resources,a systematic mental framework,"[Document(id=14e1565f9e55beb6f0a6a436ef63987e7ecfcabcded323a31ce3f0c38af15c48, content: '26) by which we simultaneously grasp the past in memory, the present by attention, and the future by...', meta: {'name': 'Time', 'source_id': 'f3ee42c6d38306d65c6207a15a1b9c65ff08a69728d5d0197f9593548177b229', 'page_number': 1}, score: 0.5150513533287606)]",0.0,0.29695814847946167,0.0,0.0,0.0
What had happened to Frederick's extra troops from Russia?,"Catherine, who ended Russia's alliance with Prussia and withdrew from the war",Frederick moved the bulk of his eastern forces to Pomerania,"[Document(id=2e241d6a2d549d7fb7ef44a92718ad0b9c17de781fc1ddf4c4c4311b6193515f, content: ' Frederick sent urgent requests to Britain for more substantial assistance, as he was now without an...', meta: {'name': 'Seven_Years%27_War', 'source_id': '3ce1ed9d37c2147a385da7d5e5b943fd3d7b17c5d89dca3dd9b367b2b1f095e3', 'page_number': 1}, score: 0.6627893603410437)]",1.0,0.37803566455841064,1.0,1.0,1.0
What percentage of its workforce did Dell terminate in from 2007 to 2008?,10%,500,"[Document(id=8d7bd268e9b8cfd6057d2e498dc7571a13c5a996c79222e58712c761e9056cff, content: '”
On April 23, 2008, Dell announced the closure of one of its biggest Canadian call-centers in Kanat...', meta: {'name': 'Dell', 'source_id': '2a4fe0f2b4ecfc25a3563020204c8a55c9674b77ca6df3c224557299cb0a5581', 'page_number': 1}, score: 0.620125362778158)]",1.0,0.34641900658607483,1.0,1.0,1.0
What organization was Rome's official caretaker?,the senate,Latin League,"[Document(id=9ca7c0433d9b49e65fceb55924559b4d9540d1428ba52280dd6110b921c10d6e, content: '
Each of Rome's legendary or semi-legendary kings was associated with one or more religious institut...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 0.5396862807840719)]",1.0,0.193890780210495,1.0,1.0,1.0
Who chose BYU as the location of the national Middle East Language Resource Center?,United States Department of Education,United States Department of Education,"[Document(id=10406721e1bacc4b94568efb8105444ce33c23b507417efe2e032c93615c0677, content: ' Several of its language programs are the largest of their kind in the nation, the Russian program b...', meta: {'name': 'Brigham_Young_University', 'source_id': 'cb3b81b6f2c540426803106face67bc5fd4db7b1a9ef422ec3601456732b4785', 'page_number': 1}, score: 0.7151687082822364)]",1.0,1.0,1.0,1.0,1.0
Who discovered Hydrogen gas?,Robert Boyle,Robert Boyle,"[Document(id=694b7ad0ec30f16563c095bfd8aa73a286298746fa8b5b6b568961e806fe7462, content: '
In 1671, Robert Boyle discovered and described the reaction between iron filings and dilute acids, ...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.7151291941894227)]",1.0,1.0,1.0,1.0,1.0
Where was Polybius forced to go as hostage?,Rome,Rome,"[Document(id=39971eda0fac39993fb2ad01159df52ea10276610c72fad19cdc5a8d781c70e0, content: ' The earliest and most credible surviving source for the Hellenistic period is Polybius of Megalopol...', meta: {'name': 'Hellenistic_period', 'source_id': '322682cbb61d31c17e6d21e06723e94efd0ef242a5c9f308888fa14209c4078b', 'page_number': 1}, score: 0.5701725567412796)]",1.0,1.0000001192092896,1.0,1.0,1.0
In what decade was disco popular?,1970s,1970s,"[Document(id=cd5a9b2c855f8451d360289cae3ca85bf1cf05c31eaf40598786adac8910f4b0, content: ' As of 2015, house music remains extremely popular in both clubs and in the mainstream pop scene whi...', meta: {'name': 'House_music', 'source_id': 'c556f4a459e8a99b6d2065bab8fd6a918d0a00f13291aad2473922492e4abf2e', 'page_number': 1}, score: 0.5505224094732637)]",0.0,1.0,0.0,0.0,0.0
What do the rivers form?,lakes,valleys,"[Document(id=8b0a4ea594fc5c5b1b8e52042fe1a5990b9ecab79c49cf8072acc31c6bbb9112, content: '
Valleys and plains are found along the coastline and rivers. The north of the province lies just so...', meta: {'name': 'Zhejiang', 'source_id': '640d81c4b9551176f92d59bc173460684a56171910762610e2ec62f3aa1948d4', 'page_number': 1}, score: 0.5334139839820395)]",0.0,0.5373156666755676,0.0,0.0,0.0
What were the first 256 code points of Unicode made identical to? ,ISO-8859-1,historic scripts,"[Document(id=df3636934a87dcaa1aa37c6146a219c020357b983841dcebcc4edf19d3146c4a, content: ' For example, the ""fullwidth forms"" section of code points encompasses a full Latin alphabet that is...', meta: {'name': 'Unicode', 'source_id': '5466bae2d66ecdb546af3cc34795de9f594465bd49e997a8c32cca0dc3b5d1e2', 'page_number': 1}, score: 0.6591597866231519)]",1.0,0.24151155352592468,1.0,1.0,1.0
"How many countries did her song ""Irreplaceable"" get number one status in?",five,44,"[Document(id=b8e4c4f73e595a4bf934f4743c25ffdd012fa0b8bdf2c0ce7ffd0ad37403f5dd, content: '
Madonna holds the record for the most number-ones on all combined Billboard charts, including twelv...', meta: {'name': 'Madonna_(entertainer)', 'source_id': '0868d847bb768c30a7507239169d5e441bb3181b66c8b9353a863daa3d58e425', 'page_number': 1}, score: 0.550717575548617)]",0.0,0.4409554600715637,0.0,0.0,0.0
How many Examination Boards exist in India?,30,30,"[Document(id=87a93f72cbb9c00ea6477b2a31d21c284a2ecf07733f93b0fb4ba7b277f5b8f5, content: ' It is within the power of both the union government and the state governments to govern schools sin...', meta: {'name': 'Private_school', 'source_id': 'c62330ba95e9919513bc9fc65c0d21a748b4a518b9b1f905a113de7f37274e44', 'page_number': 1}, score: 0.5680934731225737)]",1.0,1.0,1.0,1.0,1.0
What play showed an early depiction of civil disobedience?,Antigone,Antigone,"[Document(id=99743eb7e7277e11f539b5449857c5f012a842facd618f6a75ff178a89fc1f76, content: 'One of its earliest massive implementations was brought about by Egyptians against the British occup...', meta: {'name': 'Civil_disobedience', 'source_id': '505ac0ceafea50bbbfc74281c3c932b97c3074217d7ffe74512a2d0eb97fe491', 'page_number': 1}, score: 0.6792855736042169)]",1.0,1.0,1.0,1.0,1.0
"Once in conversation with the Queen, how is Elizabeth addressed?",Ma'am,Your Majesty,"[Document(id=6661c5b42cee4d9122296712db8297ce21db50225e9f1d2cad1e056d68ca32c8, content: ' Additional styles include Defender of the Faith and Duke of Lancaster. When in conversation with th...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 0.7342183996028037)]",1.0,0.5040283799171448,1.0,1.0,1.0
In what century did Paris become largely into fashion?,19th,19th,"[Document(id=ff2ec1a3232f7d74c84b198defa77dd9879cdb65474a7dab2bf47da19675285e, content: '
Paris has been an international capital of high fashion since the 19th century, particularly in the...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 0.6173766295402898)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did Alfred the Great begin his reign?,871,871,"[Document(id=6f9dc46d6eac9c736c44b2255083b35d238c93547c3efcd0f85d83a3feef71b2, content: ' The speech of eastern and northern parts of England was subject to strong Old Norse influence due t...', meta: {'name': 'Old_English', 'source_id': '499102fb98655495aa1290f40a7501a80d34498ace9fe691454bd3cbff83f7cd', 'page_number': 1}, score: 0.5422845553260691)]",0.0,1.0,0.0,0.0,0.0
What two methods can be used when using Load Testing?,data or a large number of users,large quantities of data or a large number of users,"[Document(id=4753cc282d43999b382172589cceb076cee5e8185383911435f640a568593cbe, content: '
Load testing is primarily concerned with testing that the system can continue to operate under a sp...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.7546814504937169)]",1.0,0.9289779663085938,1.0,1.0,1.0
what may possibly be a solution to net neutrality concerns? ,municipal broadband,a U.S. Congress H.R. discussion draft bill,"[Document(id=01af45e308bdc846c2017ba251456d022418d5b9aed2894db485930de32c1380, content: ' On 16 January 2015, Republicans presented legislation, in the form of a U.S. Congress H.R. discussi...', meta: {'name': 'Internet_service_provider', 'source_id': 'b6cdeebacab1c0fc99cc348ba10a7ad5f8a09ca4691c74f89374730939ffbbb4', 'page_number': 1}, score: 0.6538977153120153)]",1.0,0.12566259503364563,1.0,1.0,1.0
What are the ground-attack aircraft in the USAF usually deployed in support for? ,U.S. ground forces,U.S. ground forces,"[Document(id=87ffdf42e04cd4e5aabc33e35caf9614ba61758e355a1d97a38a524ba0bedf46, content: '
The ground-attack aircraft of the USAF are designed to attack targets on the ground and are often d...', meta: {'name': 'United_States_Air_Force', 'source_id': '1bb222de66e5a2c81f1d5b75bf3eced066939aec82934a5cb176a607b4e8cc8f', 'page_number': 1}, score: 0.8271269612162027)]",1.0,1.0,1.0,1.0,1.0
 In what year did the invasion of Russia take place?,1812,1917,"[Document(id=d5e55f6ee93ac4f8481ec5c6635509a280f040b7e22be245ec7df77cc921db31, content: '
The Russian Revolution is the series of revolutions in Russia in 1917, which destroyed the Tsarist ...', meta: {'name': 'Modern_history', 'source_id': '59c9b273f6f85af9d336afaf5154a702230bef3726363ecbf5c8378f5d8798c7', 'page_number': 1}, score: 0.5797152310314349)]",0.0,0.6672266125679016,0.0,0.0,0.0
What was the practice of religion to the Romans?,personal choice,Private and personal worship,"[Document(id=8cb202622013f5234d79ec3a4275501aaa91b4fdefe32dbbccfd335829f7ffa1, content: '[citation needed]
Roman religious beliefs date back to the founding of Rome, around 800 BC. However,...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.7022407140076495)]",0.0,0.404468834400177,0.0,0.0,0.0
What is one example of failure testing?,Software fault injection,Software fault injection,"[Document(id=827178e2fa13b1045cb5486ccca30dd5c2a87aa9e9f903cbdd2808ec1b93a098, content: ' Beta versions can be made available to the open public to increase the feedback field to a maximal ...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.5849168855723661)]",1.0,1.0000001192092896,1.0,1.0,1.0
"Out of the maximum amount of players allowed, one must be a what?",goalkeeper,Goalkeepers,"[Document(id=dde1f3d5248e35f7ba793940bcbe48c24b20edc95ec4f306ad8006ccc3bb1c73, content: ' Competition rules may state a minimum number of players required to constitute a team, which is usu...', meta: {'name': 'Association_football', 'source_id': 'f2b7305b09ad8a43b8389a5eb2d84b8ea4b4deaa7968d21fe9da9da9ecda2c6b', 'page_number': 1}, score: 0.505336072398103)]",1.0,0.8311953544616699,1.0,1.0,1.0
In which year was the new constitution ratified?,1855,VIII,"[Document(id=f4d30a1b3706aab7ed3995195fa028b93e0c85f66d5342bb26000df0f76bdf32, content: ' His power was confirmed by the new ""Constitution of the Year VIII"", originally devised by Sieyès to...', meta: {'name': 'Napoleon', 'source_id': 'bb5f9d936d10f96b3a68427475018c6441f2d3f372f7b44da8d9caa5ea0b9a9b', 'page_number': 1}, score: 0.5336785666881763)]",0.0,0.30888205766677856,0.0,0.0,0.0
What vessel was attacked in 1845?,Naiad,Naiad,"[Document(id=06462bba1bbaf61b1e06ec260c9ebb15ac9f6984188e161293ac729b7950da5d, content: ' One year later, the American schooner Dolphin arrived and picked up two boys, the last survivors of...', meta: {'name': 'Marshall_Islands', 'source_id': '762a4f6095de127ded5441c7a17d1c9c38f731ac9cb1ffe8de30af6573be7edf', 'page_number': 1}, score: 0.6002989836151421)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did Travel + Leisure list Yale as one of the most beautiful campuses?,2011,2011,"[Document(id=1eb83a50e062eec7af6abab3de1bf0b5576a4c75ac168cc64f1b77a2e268c579, content: '7 km2) Yale-Myers Forest in Connecticut's Quiet Corner—and nature preserves including Horse Island.
...', meta: {'name': 'Yale_University', 'source_id': 'f33638c4d6b8d7572ba500f3a8affca1729aae3046c83a94e2a7424dd50f6549', 'page_number': 1}, score: 0.6034040579940345)]",1.0,1.0,1.0,1.0,1.0
What sort of variants did the Human Genome Project indicate that many of the measured transcripts were?,alternative variants,alternative variants of the same genes,"[Document(id=616efe41146a20d96fcfa37d16fa50ce52cca8acf43b362e86a15a714f86ddff, content: ' Subsequently, the sequencing in the Human Genome Project indicated that many of these transcripts w...', meta: {'name': 'Gene', 'source_id': 'aedb09488dc3b766bb8c9b41d942aeb0d62f6f6c6c92506004b72557882725cc', 'page_number': 1}, score: 0.5241570974633485)]",1.0,0.5312574505805969,1.0,1.0,1.0
During what year did the Italians invade Libya?,1911,1911,"[Document(id=3cdcefdaa320ecb0d100eef0c92063190f1030f98ee702385d5ad087a454afc6, content: ' He repeatedly expressed a preference for the desert over the city and retreated to the desert to me...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 0.6646044035591563)]",1.0,1.0000001192092896,1.0,1.0,1.0
What did Davidson believe the God of Aristotle is synonymous with?,rational thought,rational thought,"[Document(id=14435d1137e579f740d93ef8fabdf50640828e96d9dd732c7b8c6d4932ae6a58, content: '"" The theory was indebted to Aristotle's pluralism and his concepts of Soul, the rational, living as...', meta: {'name': 'Idealism', 'source_id': '55a0bd42a4a737442a2d93fe0926424e236910de01b2406ed43c174f2225ff9d', 'page_number': 1}, score: 0.5719476914223833)]",1.0,1.0,1.0,1.0,1.0
What percentage of students at Notre Dame are the children of former Notre Dame students?,21–24%,21–24%,"[Document(id=2b6b9afae589749ea7e615fd1e236b006b90acb763735662b8fec51a24d455bd, content: ' Around 21–24% of students are children of alumni, and although 37% of students come from the Midwes...', meta: {'name': 'University_of_Notre_Dame', 'source_id': '4d72b1adc03b693b389a144097b6ebc1668cfbaef6fa42bbc023428ed14a60d9', 'page_number': 1}, score: 0.6697027777597087)]",1.0,1.0,1.0,1.0,1.0
On what day did U.S> planes located Ozawa's fleet?,second,25 October,"[Document(id=7ade51eb3e5a17ee31e4514e28638a45a8061a9ee1a9b4f97cc1e6d9985e197e, content: ' commanders ignored reports that Kurita had turned back towards San Bernardino Strait. They had take...', meta: {'name': 'Pacific_War', 'source_id': 'bbc89e90f0fa3a97026e63250a28c1a17f157ab8c6d81bc70d6d55b8da059c57', 'page_number': 1}, score: 0.6893631935380231)]",1.0,0.24027208983898163,1.0,1.0,1.0
Greek was crowned the European champions in what event?,Euro 2004,basketball,"[Document(id=12d9fa7ff9f514e66e336f50a70a372c3162770635ba732cc4335141fd65ee50, content: 'O.K, Maroussi) have won 3 Triple Crowns, 5 Saporta Cups, 2 Korać Cups and 1 FIBA Europe Champions Cu...', meta: {'name': 'Greece', 'source_id': '13d8bb8decd2812a2721cd8f6ecffbf13e7a3bc07776ab008e28497e15162217', 'page_number': 1}, score: 0.6834429597884792)]",1.0,0.34321069717407227,1.0,1.0,1.0
Which tense indicates that an action hasn't finished?,imperfective,past and present tense,"[Document(id=12d35b1cc10bfec8db3184a99e8f8840a8a60da980241fbd47ee8d235ed0fab1, content: ' This is distinct from past and present tense, and any Czech verb of either aspect can be conjugated...', meta: {'name': 'Czech_language', 'source_id': 'b7b15f8c583c24627f86dae71c96a8b788adafb4e0606251ec9a06307cc37f6c', 'page_number': 1}, score: 0.42385807190569236)]",0.0,0.2686117887496948,0.0,0.0,0.0
What acoustic element could be distorted by different audio settings in iPods prior to 2007?,Bass,bass,"[Document(id=fdcc0196b4b8a411c852d4317f4371bd9d7338e17b11d3bebb1bcb7848dd8ddf, content: ' The combination of the undersized DC-blocking capacitors and the typical low-impedance of most cons...', meta: {'name': 'IPod', 'source_id': 'f0324763387a7e11c235569bada6935891b2c5ba40dd065ab5acc1bb5de8dbed', 'page_number': 1}, score: 0.6185294524972531)]",1.0,1.0000001192092896,1.0,1.0,1.0
In what way can Neutral triatomic hydrogen exist?,excited form,an excited form,"[Document(id=e9b537adae4e88d5a591f33f2f06388da096013764cb94bfc4e3ea25bb2b2e23, content: ' This charged ion has also been observed in the upper atmosphere of the planet Jupiter. The ion is r...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.6014010412569942)]",1.0,0.9052941799163818,1.0,1.0,1.0
How are children used in the conflicts in Burma?,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.,Children are being sold as conscripts,"[Document(id=0088f05f01a71535c2cb1e5b41db4930183fdb107aa5d9b1b2402b982ed6e8a4, content: '"" In July 2013, the Assistance Association for Political Prisoners indicated that there were approxi...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 0.6603176163083229)]",1.0,0.5117864608764648,1.0,1.0,1.0
In what decades were Arsenal players stereotyped in a negative way?,1970s and 1980s,1970s and 1980s,"[Document(id=1bdd87144e8c05c0c8820e3bd6186deb63a4be13d5810e39af795993e4721bb7, content: ' The book was twice adapted for the cinema – the 1997 British film focuses on Arsenal's 1988–89 titl...', meta: {'name': 'Arsenal_F.C.', 'source_id': 'b197b14120aabbc3bf2073d4b3e99c1c51d56d5ac5248f8a97dadcfa056a6f7e', 'page_number': 1}, score: 0.5193618971746868)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did new construction start in Melbourne?,late 1890s,The 1850s and 1860s,"[Document(id=5065b911750db5485f2cb49749f8e95f270f3e0d705842ca5e8f26d61da4d4ce, content: ' The city centre, Docklands, St. Kilda Road and Southbank areas feature high-density forms.
With the...', meta: {'name': 'Melbourne', 'source_id': 'e9cc00699ea29b72949874ec0e147efa277ecdaa2a727246f376aab1a8d342bd', 'page_number': 1}, score: 0.624985416021912)]",1.0,0.703935980796814,1.0,1.0,1.0
