questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
What area in Charleston is considered the 'industrial area'?,the city's Neck area,Charleston–North Charleston–Summerville Metropolitan Statistical Area,"[Document(id=620f512c3df1eb1788fcecbd5ec4c0438953e005020fab4303e121d55369ade5, content: 'Charleston is the oldest and second-largest city in the U.S. state of South Carolina, the county sea...', meta: {'name': 'Charleston,_South_Carolina', 'source_id': '6135d76cf2064b0c4f70e685c5c7e15b8093869ebd10f9a74e8acb07e2173763', 'page_number': 1}, score: 0.5474995153501447)]",1.0,0.40961262583732605,1.0,1.0,1.0
In what year did Frédéric obtain citizenship in France?,1835,1835,"[Document(id=39112deed098f10b50cfae893e4a07e0541a59e3ede2de2a696f87f4dd3a60cf, content: '"" When in September 1831 he learned, while travelling from Vienna to Paris, that the uprising had be...', meta: {'name': 'Frédéric_Chopin', 'source_id': '5e95b80d7ceb3febb2d1a7dfe09730771a231fc8d23c15cd74d3fa2327cfcb14', 'page_number': 1}, score: 0.650285022879904)]",1.0,1.0,1.0,1.0,1.0
What was Tesla afraid someone was trying to do with his invention?,steal the invention,bad publicity,"[Document(id=6da0a379194f1e5cc0824b3bc6b405cb6290228e4f9e43f1d1060a34ef127630, content: '[improper synthesis?]
Starting in 1934, the Westinghouse Electric & Manufacturing Company began payi...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 0.6402881206087123)]",1.0,0.10993127524852753,1.0,1.0,1.0
What is the group called that does not agree with government at all?,anarchists,cordon sanitarian,"[Document(id=eb6af6324b267f8ddca82d92abfdcd76a1aa66a122f874959b3e79f50982c1fb, content: 'S. will be the president, if the party holds that office, or a prominent member of Congress in oppos...', meta: {'name': 'Political_party', 'source_id': '476a9215de81b75a4f17737eed1679570973e55b5ed6175aa0ec1014b09d4632', 'page_number': 1}, score: 0.4507376320029649)]",0.0,0.33983707427978516,0.0,0.0,0.0
What was the name of the bookstore the authors met in?,Old Corner Bookstore,Old Corner Bookstore,"[Document(id=65f32cb8a9d06cb1d46b80450df1eedc1f84baa40c22a9bf793cc3c450086a5d, content: ' Irish Americans are a major influence on Boston's politics and religious institutions. Boston also ...', meta: {'name': 'Boston', 'source_id': '44b3642e0403a5651f6e670019c559e255665af6d80d967a0700be9cc365a0bb', 'page_number': 1}, score: 0.4352219870306881)]",1.0,1.0,1.0,1.0,1.0
Time and space are both examples of what type of resource?,complexity resources,a systematic mental framework,"[Document(id=11495c74c8b11a9455df2289e0ff9463ec8bfc2283068403eab6563e5116917e, content: '26) by which we simultaneously grasp the past in memory, the present by attention, and the future by...', meta: {'name': 'Time', 'source_id': 'f3ee42c6d38306d65c6207a15a1b9c65ff08a69728d5d0197f9593548177b229', 'page_number': 1}, score: 0.4736020301266076)]",0.0,0.29695814847946167,0.0,0.0,0.0
What had happened to Frederick's extra troops from Russia?,"Catherine, who ended Russia's alliance with Prussia and withdrew from the war",Frederick moved the bulk of his eastern forces to Pomerania,"[Document(id=365315b6f4505a199f55ac7205b59811514e5abd3df99d0fc254fd9b9dce3a39, content: ' First, Frederick devastated Prince Soubise's French force at the Battle of Rossbach on 5 November 1...', meta: {'name': 'Seven_Years%27_War', 'source_id': '3ce1ed9d37c2147a385da7d5e5b943fd3d7b17c5d89dca3dd9b367b2b1f095e3', 'page_number': 1}, score: 0.6440337434750146)]",1.0,0.37803566455841064,1.0,1.0,1.0
What percentage of its workforce did Dell terminate in from 2007 to 2008?,10%,12,"[Document(id=0c5f3492dfe6b6838bc7113688331de615d79f7950a305ca235db36174dba218, content: ' With the return of Michael Dell as CEO, the company saw immediate changes in operations, the exodus...', meta: {'name': 'Dell', 'source_id': '2a4fe0f2b4ecfc25a3563020204c8a55c9674b77ca6df3c224557299cb0a5581', 'page_number': 1}, score: 0.6340834355511753)]",1.0,0.29873126745224,1.0,1.0,1.0
What organization was Rome's official caretaker?,the senate,the senate,"[Document(id=4b02bca62f562d6c5bfda9faf0b29f77e95b817f971009b508742099d4c57423, content: ' None of these defixiones seem produced by, or on behalf of the elite, who had more immediate recour...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 0.5570392530581753)]",1.0,1.0,1.0,1.0,1.0
Who chose BYU as the location of the national Middle East Language Resource Center?,United States Department of Education,United States Department of Education,"[Document(id=0b3a599a54fac34c82f29d858c51bbf5ce4f37032b3539a76c2b8a6b918abc6e, content: ' Several of its language programs are the largest of their kind in the nation, the Russian program b...', meta: {'name': 'Brigham_Young_University', 'source_id': 'cb3b81b6f2c540426803106face67bc5fd4db7b1a9ef422ec3601456732b4785', 'page_number': 1}, score: 0.7432106125866814)]",1.0,1.0,1.0,1.0,1.0
Who discovered Hydrogen gas?,Robert Boyle,Robert Boyle,"[Document(id=45ad6989b7801812895d43ea694bad169af9b5dd9024dd96b099fe071a196217, content: '
In 1671, Robert Boyle discovered and described the reaction between iron filings and dilute acids, ...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.7008250803733801)]",1.0,1.0,1.0,1.0,1.0
Where was Polybius forced to go as hostage?,Rome,Rome,"[Document(id=97686de9c4f8fed507eaca869b9537500fb0e8c613b130c6f388bc83e9983444, content: ' Some areas of the conquered world were more affected by Greek influences than others. The term Hell...', meta: {'name': 'Hellenistic_period', 'source_id': '322682cbb61d31c17e6d21e06723e94efd0ef242a5c9f308888fa14209c4078b', 'page_number': 1}, score: 0.5478172274353506)]",1.0,1.0000001192092896,1.0,1.0,1.0
In what decade was disco popular?,1970s,1970s,"[Document(id=9a308ea0c6c403ea96ab95ff48edb33ba23832969d32fceece39f77a4f1b9d67, content: ' The addition of major radio stars such as Dan Daniel, Steve O'Brien, Dick Summers, Don Bleu and Tom...', meta: {'name': 'Adult_contemporary_music', 'source_id': '97671df8695f447ceee464d87be9f360589d67646ccf18f2eb61b6153865369a', 'page_number': 1}, score: 0.44005014954968813)]",0.0,1.000000238418579,0.0,0.0,0.0
What do the rivers form?,lakes,Nieuwe Maas,"[Document(id=d4f00e0321e7bd0e40e3988f483dbb9e724f85a7fec1890682781c70d19fdf9a, content: ' The middle flow begins as Nederrijn, then changes into Lek, then joins the Noord, thereby forming N...', meta: {'name': 'Rhine', 'source_id': '23686e48a61504679a91dac10d83b287aef3dff7dabc0ab881c281059187ce6a', 'page_number': 1}, score: 0.5195132686870181)]",0.0,0.2038368135690689,0.0,0.0,0.0
What were the first 256 code points of Unicode made identical to? ,ISO-8859-1,ISO-8859-1,"[Document(id=1ca3328892ba24004a75d8cfaab0f58ce32bed8ee034be6fa54e33e8b0a62eb5, content: ' UTF-16 extends UCS-2, using one 16-bit unit for the characters that were representable in UCS-2 and...', meta: {'name': 'Unicode', 'source_id': '5466bae2d66ecdb546af3cc34795de9f594465bd49e997a8c32cca0dc3b5d1e2', 'page_number': 1}, score: 0.6513962855269255)]",1.0,1.0000001192092896,1.0,1.0,1.0
"How many countries did her song ""Irreplaceable"" get number one status in?",five,three,"[Document(id=1458da8434cabde78aa443222423f12deeb21dfbf444ec9694b97cfdf73b8417, content: ' Beyoncé was the third woman to have writing credits on three number one songs (""Irreplaceable"", ""Gr...', meta: {'name': 'Beyoncé', 'source_id': 'df5e2ca169dc6cf68bbfa81e78478ec035f276c65d7f24df15ba60a18401232b', 'page_number': 1}, score: 0.48544494375755437)]",1.0,0.6437669396400452,1.0,1.0,1.0
How many Examination Boards exist in India?,30,30,"[Document(id=16d8a70ea7a6d58f48e68b5c9072e65770d4a4053e9906c77dee6ff0c12c90a1, content: ' However, these vocational schools are not part of the German dual education system. Ergänzungsschul...', meta: {'name': 'Private_school', 'source_id': 'c62330ba95e9919513bc9fc65c0d21a748b4a518b9b1f905a113de7f37274e44', 'page_number': 1}, score: 0.5124628146490905)]",1.0,1.0,1.0,1.0,1.0
What play showed an early depiction of civil disobedience?,Antigone,Antigone,"[Document(id=23b161a9804a8a11c97c4f3f14b6762b49fdf3b1fefb8ff1de76b00cfa00995a, content: 'One of its earliest massive implementations was brought about by Egyptians against the British occup...', meta: {'name': 'Civil_disobedience', 'source_id': '505ac0ceafea50bbbfc74281c3c932b97c3074217d7ffe74512a2d0eb97fe491', 'page_number': 1}, score: 0.6589027090165251)]",1.0,1.0,1.0,1.0,1.0
"Once in conversation with the Queen, how is Elizabeth addressed?",Ma'am,Your Majesty and thereafter as Ma'am,"[Document(id=3d92674c03fa6fb7dff9bfacadbd449807bd3f50ac1fd93ba9ff982be85ddbf6, content: ' Under pressure from public opinion, she began to pay income tax for the first time, and Buckingham ...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 0.6122711859695364)]",1.0,0.6777033805847168,1.0,1.0,1.0
In what century did Paris become largely into fashion?,19th,19th,"[Document(id=c37151361f1ebbd218e8e53e243abfe86d24fabddd8be6f3401cf56e9e98633b, content: ' Its name is said to have come in 1814 from the Russian soldiers who occupied the city; ""bistro"" mea...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 0.5561873109919271)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did Alfred the Great begin his reign?,871,871,"[Document(id=5396376bb5221d60d6016a3ef2e8c6fb591b1eb2c9c6dab90677a7e0ac39a5a5, content: ' The speech of eastern and northern parts of England was subject to strong Old Norse influence due t...', meta: {'name': 'Old_English', 'source_id': '499102fb98655495aa1290f40a7501a80d34498ace9fe691454bd3cbff83f7cd', 'page_number': 1}, score: 0.4737880350354553)]",0.0,1.0,0.0,0.0,0.0
What two methods can be used when using Load Testing?,data or a large number of users,load or endurance,"[Document(id=77ce7cf14e807c8808892e96984a50baad4f22bdca6b22034b2fb170f96240a2, content: ' Stability testing (often referred to as load or endurance testing) checks to see if the software ca...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.5191316946425397)]",1.0,0.19878104329109192,1.0,1.0,1.0
what may possibly be a solution to net neutrality concerns? ,municipal broadband,municipal broadband,"[Document(id=bb0e180e009c490f3ae30fb55a9a91cbe512409c2e12ebae0203298a6f3efe78, content: 'S. Federal Communications Commission (FCC) was reported to be considering a new rule that will permi...', meta: {'name': 'Internet_service_provider', 'source_id': 'b6cdeebacab1c0fc99cc348ba10a7ad5f8a09ca4691c74f89374730939ffbbb4', 'page_number': 1}, score: 0.6359423909104869)]",1.0,1.0000001192092896,1.0,1.0,1.0
What are the ground-attack aircraft in the USAF usually deployed in support for? ,U.S. ground forces,U.S. ground forces,"[Document(id=cdfa1e6bea8fd42b00ce80468ba471689216a6195425c2435fb1141b0b8c7e6f, content: '
The ground-attack aircraft of the USAF are designed to attack targets on the ground and are often d...', meta: {'name': 'United_States_Air_Force', 'source_id': '1bb222de66e5a2c81f1d5b75bf3eced066939aec82934a5cb176a607b4e8cc8f', 'page_number': 1}, score: 0.6595684899907257)]",1.0,1.0,1.0,1.0,1.0
 In what year did the invasion of Russia take place?,1812,1853,"[Document(id=4b98a71cc257b51798b5ea0d563d064d9fb226d48c8fe7f85873c68abd7f0818, content: 'The Crimean War was a military conflict fought between October 1853 – March 1856 in which Russia los...', meta: {'name': 'Crimean_War', 'source_id': '66f44772af3b4c2aebf16f2866ee8ea9e71fc3471480ed94ea0b2638c0f5b570', 'page_number': 1}, score: 0.5591400200208592)]",0.0,0.672028660774231,0.0,0.0,0.0
What was the practice of religion to the Romans?,personal choice,a part of daily life,"[Document(id=1a8c1e09e777c4e183dceed861053866bfd85f790fb0c2cd9b9aad59ad7dc5b2, content: ' Even the most skeptical among Rome's intellectual elite such as Cicero, who was an augur, saw relig...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 0.6737981139329287)]",1.0,0.2831001281738281,1.0,1.0,1.0
What is one example of failure testing?,Software fault injection,Software fault injection,"[Document(id=76ad3fb3d257a3812a169d749a5fb13f2e05383764e8f9dfc53895f08747b375, content: ' Beta versions can be made available to the open public to increase the feedback field to a maximal ...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.5810701579387141)]",1.0,1.0000001192092896,1.0,1.0,1.0
"Out of the maximum amount of players allowed, one must be a what?",goalkeeper,goalkeeper,"[Document(id=5888e9054f80f5ec8de6b82cb835f9c0f204a0b02a1dbcba52a8c08b7fc1e5d9, content: '
In game play, players attempt to create goal-scoring opportunities through individual control of th...', meta: {'name': 'Association_football', 'source_id': 'f2b7305b09ad8a43b8389a5eb2d84b8ea4b4deaa7968d21fe9da9da9ecda2c6b', 'page_number': 1}, score: 0.46009544332231944)]",1.0,0.9999999403953552,1.0,1.0,1.0
In which year was the new constitution ratified?,1855,1855,"[Document(id=389828aedbe48534f7b7e38bfd9cc07d38a8b4d3b3f916c9ebd24c3283281066, content: ' At the same time, the state liberals and conservatives compromised to allow the popular Ángel Trías...', meta: {'name': 'Chihuahua_(state)', 'source_id': '5cdba5101b5b67de284f8ec7f24cba018153f78d5d347824d92b73e038b78dd2', 'page_number': 1}, score: 0.49185137587424504)]",1.0,1.0,1.0,1.0,1.0
What vessel was attacked in 1845?,Naiad,Glencoe and Sea Nymph,"[Document(id=353e78a8c5526319fefad1c37e2e3511ce4323f2f90be311b53a11227b5bd85c, content: ' In 1852 the San Francisco-based ships Glencoe and Sea Nymph were attacked and everyone aboard excep...', meta: {'name': 'Marshall_Islands', 'source_id': '762a4f6095de127ded5441c7a17d1c9c38f731ac9cb1ffe8de30af6573be7edf', 'page_number': 1}, score: 0.5135568769234267)]",1.0,0.3519451916217804,1.0,1.0,1.0
When did Travel + Leisure list Yale as one of the most beautiful campuses?,2011,2011,"[Document(id=92daacd08f6215b2b6c9a23e96940ae9ffa3af8f6a0300108c6bfcf840702db9, content: ' In western New Haven, the university holds 500 acres (2.0 km2) of athletic facilities, including th...', meta: {'name': 'Yale_University', 'source_id': 'f33638c4d6b8d7572ba500f3a8affca1729aae3046c83a94e2a7424dd50f6549', 'page_number': 1}, score: 0.5900821044427363)]",1.0,1.0,1.0,1.0,1.0
What sort of variants did the Human Genome Project indicate that many of the measured transcripts were?,alternative variants,1–3%,"[Document(id=1f5a83934868fb58cdc4206eab7a18d57dd1b714f1c2d2b985185f53c335c832, content: ' This questioning gained momentum in the 1960s during the U.S. civil rights movement and the emergen...', meta: {'name': 'Race_(human_categorization)', 'source_id': '1232f7fe18d6e2adb87627ce2042b468cfa3fb9ba0b6afb2165c345f440b5339', 'page_number': 1}, score: 0.4513507692385032)]",0.0,0.11423512548208237,0.0,0.0,0.0
During what year did the Italians invade Libya?,1911,1911,"[Document(id=1b5c167a9d5d609ea5fb8a97ac9f8e9db1b78d5c91d2f95320c7a861768e926e, content: ' He repeatedly expressed a preference for the desert over the city and retreated to the desert to me...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 0.610828310088769)]",1.0,1.000000238418579,1.0,1.0,1.0
What did Davidson believe the God of Aristotle is synonymous with?,rational thought,rational thought,"[Document(id=707efe35d39bbe6f12111e251260c07bcfa48cea8000d7e2c9680c78ec3b9dcc, content: '"" The theory was indebted to Aristotle's pluralism and his concepts of Soul, the rational, living as...', meta: {'name': 'Idealism', 'source_id': '55a0bd42a4a737442a2d93fe0926424e236910de01b2406ed43c174f2225ff9d', 'page_number': 1}, score: 0.530264670750077)]",1.0,1.0,1.0,1.0,1.0
What percentage of students at Notre Dame are the children of former Notre Dame students?,21–24%,21–24%,"[Document(id=4a2399f100a536a4baf71c5dedf166c45f09b1b237a505e9a84faf1da7fd8a1b, content: '
In 2014 the Notre Dame student body consisted of 12,179 students, with 8,448 undergraduates, 2,138 ...', meta: {'name': 'University_of_Notre_Dame', 'source_id': '4d72b1adc03b693b389a144097b6ebc1668cfbaef6fa42bbc023428ed14a60d9', 'page_number': 1}, score: 0.6933619621704381)]",1.0,1.0,1.0,1.0,1.0
On what day did U.S> planes located Ozawa's fleet?,second,24 October,"[Document(id=9581bfa82ec59693593b37d324dd3202f11195fecf1f113578c324318b9772ee, content: ' The carriers had only 108 planes. The force was not spotted by the Allies until 16:40 on 24 October...', meta: {'name': 'Pacific_War', 'source_id': 'bbc89e90f0fa3a97026e63250a28c1a17f157ab8c6d81bc70d6d55b8da059c57', 'page_number': 1}, score: 0.6472377350236153)]",1.0,0.2516951560974121,1.0,1.0,1.0
Greek was crowned the European champions in what event?,Euro 2004,Euro 2004,"[Document(id=4b9cc1d29ed0f9a4cb783c7febb93802073dee536efd60ee53a2c3e5bec9cccf, content: ' Their best ever performance was in the 1896 Summer Olympics, when Greece finished second in the med...', meta: {'name': 'Greece', 'source_id': '13d8bb8decd2812a2721cd8f6ecffbf13e7a3bc07776ab008e28497e15162217', 'page_number': 1}, score: 0.6089269199243204)]",1.0,1.000000238418579,1.0,1.0,1.0
Which tense indicates that an action hasn't finished?,imperfective,imperfective,"[Document(id=bb36de75da71a69959981a8c0923df0cc0a0f4248e05fecc303139076fc6aa2d, content: ' The evidence supporting this claim is patchy: Croatian linguist Stjepan Babić complained that the t...', meta: {'name': 'Serbo-Croatian', 'source_id': '2cc55814bc801258e8300ed82e003428dbf11715c74ad99297d61c5dd77023f4', 'page_number': 1}, score: 0.3154931739562564)]",1.0,1.0,1.0,1.0,1.0
What acoustic element could be distorted by different audio settings in iPods prior to 2007?,Bass,bass instruments,"[Document(id=7308906ca1725346de1f8669d04745bd0719f93959d2b77a3e2eedd2aea218ba, content: ' This would happen for EQ settings like R&B, Rock, Acoustic, and Bass Booster, because the equalizer...', meta: {'name': 'IPod', 'source_id': 'f0324763387a7e11c235569bada6935891b2c5ba40dd065ab5acc1bb5de8dbed', 'page_number': 1}, score: 0.5572792387087808)]",1.0,0.8207652568817139,1.0,1.0,1.0
In what way can Neutral triatomic hydrogen exist?,excited form,excited form,"[Document(id=814f2c2136f18b6a49318bf9a19fad148d9b272f987b2539771dc5dbd3beca10, content: '
Under ordinary conditions on Earth, elemental hydrogen exists as the diatomic gas, H2. However, hyd...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.5947984648702281)]",1.0,1.0,1.0,1.0,1.0
How are children used in the conflicts in Burma?,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements,"[Document(id=ff11a1c6102e2b293943cbcfb8c2935799487df6f465dea412c00844c1c7c655, content: '"" In July 2013, the Assistance Association for Political Prisoners indicated that there were approxi...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 0.6589232659427924)]",1.0,0.9912453889846802,1.0,1.0,1.0
In what decades were Arsenal players stereotyped in a negative way?,1970s and 1980s,1970s and 1980s,"[Document(id=ac63b8357f80e413cededa7c5a37849ede32b9c8d7d3181d6e287572836f5f86, content: ' They formed the backdrop to one of the earliest football-related films, The Arsenal Stadium Mystery...', meta: {'name': 'Arsenal_F.C.', 'source_id': 'b197b14120aabbc3bf2073d4b3e99c1c51d56d5ac5248f8a97dadcfa056a6f7e', 'page_number': 1}, score: 0.5470057790543041)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did new construction start in Melbourne?,late 1890s,late 1890s,"[Document(id=e7a2f32f10a857b188ae10953333d02317612155cbae0e2ac8e0bf5365da90e4, content: ' The Melbourne financial crisis was a contributing factor in the Australian economic depression of t...', meta: {'name': 'Melbourne', 'source_id': 'e9cc00699ea29b72949874ec0e147efa277ecdaa2a727246f376aab1a8d342bd', 'page_number': 1}, score: 0.5958355202000913)]",1.0,1.0,1.0,1.0,1.0
