questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
In which year was a settlement reached regarding GE's pollution of the Housatonic River?,1999,1977,"[Document(id=0869972e54922afd3497ba60a5f3e981d9c0ab240629036531512fe359bc4da8, content: ' Around the same time, General Electric's Canadian counterpart, Canadian General Electric, was forme...', meta: {'name': 'General_Electric', 'source_id': '26d4044eb2d79191635af69e57c262af8041a70871e60e989128c458529f04cc', 'page_number': 1}, score: 0.5524063253173699)]",1.0,0.5505511164665222,1.0,1.0,1.0
What area in Charleston is considered the 'industrial area'?,the city's Neck area,Charleston–North Charleston–Summerville Metropolitan Statistical Area,"[Document(id=a00baea2441c87e38109afe86358b94ae591d905c9ff5c35c440986bd364ee66, content: 'Charleston is the oldest and second-largest city in the U.S. state of South Carolina, the county sea...', meta: {'name': 'Charleston,_South_Carolina', 'source_id': '6135d76cf2064b0c4f70e685c5c7e15b8093869ebd10f9a74e8acb07e2173763', 'page_number': 1}, score: 0.5246972383754526)]",1.0,0.3331555128097534,1.0,1.0,1.0
In what year did Frédéric obtain citizenship in France?,1835,1835,"[Document(id=7b2e31c3f54b0c1a9b97db27512199c167f56012decb955c5fb2ad06a110d92e, content: 'Frédéric François Chopin (/ˈʃoʊpæn/; French pronunciation: ​[fʁe.de.ʁik fʁɑ̃.swa ʃɔ.pɛ̃]; 22 Februar...', meta: {'name': 'Frédéric_Chopin', 'source_id': '5e95b80d7ceb3febb2d1a7dfe09730771a231fc8d23c15cd74d3fa2327cfcb14', 'page_number': 1}, score: 0.6606191519489985)]",1.0,1.0,1.0,1.0,1.0
What was Tesla afraid someone was trying to do with his invention?,steal the invention,"a minute particle would break off the cathode, pass out of the tube, and physically strike him","[Document(id=573fea08f788152dd4af1fc1bf1634092e04764cca438d0c4a0aaaeb5bbd0ee6, content: ' He believed early on that damage to the skin was not caused by the Roentgen rays, but by the ozone ...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 0.6370188047194767)]",1.0,0.21631601452827454,1.0,1.0,1.0
What is the group called that does not agree with government at all?,anarchists,cordon sanitarian,"[Document(id=da081545e8e8020b03087fbbcde823b131a8ffeb227970cc6962ac2b8197ec87, content: ' When a party achieves enough seats in an election to form a majority, the party's frontbench become...', meta: {'name': 'Political_party', 'source_id': '476a9215de81b75a4f17737eed1679570973e55b5ed6175aa0ec1014b09d4632', 'page_number': 1}, score: 0.44697301723543903)]",0.0,0.2345580756664276,0.0,0.0,0.0
What was the name of the bookstore the authors met in?,Old Corner Bookstore,Stationers' Hall,"[Document(id=8efeacba5808472fcf5765653cdacd88f38b8ca6c851464247d3804997f7fc32, content: ' His estimate that writing his ""big book"" would take five years was optimistic.
On the Origin of Spe...', meta: {'name': 'On_the_Origin_of_Species', 'source_id': 'adac4711b7d224abae00474e53083755e6a0b31beb5aef768574d738fabcf0e6', 'page_number': 1}, score: 0.4229277754222375)]",0.0,0.28779083490371704,0.0,0.0,0.0
Time and space are both examples of what type of resource?,complexity resources,systematic framework,"[Document(id=d76927397b700e2de75c7cb61d1ac04b6def03542f443a57cbea19a53d750a49, content: ' Without tangible notions of distance and size for correlation, sight can tell us next to nothing ab...', meta: {'name': 'Philosophy_of_space_and_time', 'source_id': '5578d6ef93e9e6f246ec225cb481a7decb69e22faa45aa7889ab826e1e2d4028', 'page_number': 1}, score: 0.4423514453852574)]",0.0,0.28883427381515503,0.0,0.0,0.0
What had happened to Frederick's extra troops from Russia?,"Catherine, who ended Russia's alliance with Prussia and withdrew from the war",placed a corps of his own troops under Frederick's command,"[Document(id=d7342a0e3021ae2d3bba679cf10ecb72ddc69518be33b380ee6b9e8f5e4d03c9, content: '
On the eastern front, progress was very slow. The Russian army was heavily dependent upon its main ...', meta: {'name': 'Seven_Years%27_War', 'source_id': '3ce1ed9d37c2147a385da7d5e5b943fd3d7b17c5d89dca3dd9b367b2b1f095e3', 'page_number': 1}, score: 0.7072835413098615)]",1.0,0.28195881843566895,1.0,1.0,1.0
What percentage of its workforce did Dell terminate in from 2007 to 2008?,10%,10%,"[Document(id=cea0f1307bbe685005f9642d975856221cf9a5dd6f18a7b87c780156408770d1, content: '”
On April 23, 2008, Dell announced the closure of one of its biggest Canadian call-centers in Kanat...', meta: {'name': 'Dell', 'source_id': '2a4fe0f2b4ecfc25a3563020204c8a55c9674b77ca6df3c224557299cb0a5581', 'page_number': 1}, score: 0.659275856771866)]",1.0,1.0000001192092896,1.0,1.0,1.0
What organization was Rome's official caretaker?,the senate,public religion,"[Document(id=b80b0d7fa56110987db7fc274c40400c9afab47b60f93bd3980be6d29191c35f, content: 'The priesthoods of public religion were held by members of the elite classes. There was no principle...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 0.5459488212709411)]",1.0,0.19829890131950378,1.0,1.0,1.0
Who chose BYU as the location of the national Middle East Language Resource Center?,United States Department of Education,United States Department of Education,"[Document(id=73c809a12535348ffed165eff42c189f3aa95c6ed455c42b5e7932cd44167a8d, content: ' Several of its language programs are the largest of their kind in the nation, the Russian program b...', meta: {'name': 'Brigham_Young_University', 'source_id': 'cb3b81b6f2c540426803106face67bc5fd4db7b1a9ef422ec3601456732b4785', 'page_number': 1}, score: 0.6349932241694249)]",1.0,1.0,1.0,1.0,1.0
Who discovered Hydrogen gas?,Robert Boyle,Robert Boyle,"[Document(id=b562ec53d471dfbb3ba9b12247b16c622039308f7ec5b5b5344127cfeb67e87d, content: '
In 1671, Robert Boyle discovered and described the reaction between iron filings and dilute acids, ...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.6552354556870785)]",1.0,1.0,1.0,1.0,1.0
Where was Polybius forced to go as hostage?,Rome,Milan,"[Document(id=423e38d8a6d6af214d9084d6c9c45752923b4fc73735c2d71dfaf17e2be72ac8, content: ' He sent him, indeed, five hundred pieces of gold ""to bear his charges"" but Liberius refused them, s...', meta: {'name': 'Athanasius_of_Alexandria', 'source_id': '2a8e7ec0a44075f1a567744982dcecf4bcea19f0065d4f73c742398a05fa1642', 'page_number': 1}, score: 0.5515330125237783)]",0.0,0.5594199895858765,0.0,0.0,0.0
In what decade was disco popular?,1970s,1970s,"[Document(id=2a3289df636bba9b6194e462e8116e6249c5ae5ad18c639ded7e73b593b09e4a, content: ' Other performing arts venues in Miami include the Gusman Center for the Performing Arts, Coconut Gr...', meta: {'name': 'Miami', 'source_id': '39ab1ce422fd3baeedbb69a9a90b4c0e43c513f6161698478a96f09e5d9f7285', 'page_number': 1}, score: 0.5362407528966322)]",1.0,1.0,1.0,1.0,1.0
What do the rivers form?,lakes,Nieuwe Maas,"[Document(id=c76f28ed2994796f7f3a5aeea9229958f03f574059e71701fc815116b1cba0e0, content: ' Since the Rhine contributes most of the water, the shorter term Rhine Delta is commonly used. Howev...', meta: {'name': 'Rhine', 'source_id': '23686e48a61504679a91dac10d83b287aef3dff7dabc0ab881c281059187ce6a', 'page_number': 1}, score: 0.47601402875176224)]",0.0,0.16586220264434814,0.0,0.0,0.0
What were the first 256 code points of Unicode made identical to? ,ISO-8859-1,ISO-8859-1,"[Document(id=e5a1e75e17e8253dc7c01b0468f9e5c5d8a150581ae96fc8d4a0f6136ae9d79a, content: 'Unicode is a computing industry standard for the consistent encoding, representation, and handling o...', meta: {'name': 'Unicode', 'source_id': '5466bae2d66ecdb546af3cc34795de9f594465bd49e997a8c32cca0dc3b5d1e2', 'page_number': 1}, score: 0.653812371157898)]",1.0,1.0,1.0,1.0,1.0
"How many countries did her song ""Irreplaceable"" get number one status in?",five,three,"[Document(id=ac63fedfc16f471fee9ece91ef2b1a184be66b48588208bdae014bc4b8fea7b8, content: ' Beyoncé was the third woman to have writing credits on three number one songs (""Irreplaceable"", ""Gr...', meta: {'name': 'Beyoncé', 'source_id': 'df5e2ca169dc6cf68bbfa81e78478ec035f276c65d7f24df15ba60a18401232b', 'page_number': 1}, score: 0.48296640826682014)]",1.0,0.6790156364440918,1.0,1.0,1.0
How many Examination Boards exist in India?,30,NIPER) and National Institute of Nutrition (NIN). Hyderabad has five,"[Document(id=2a60820f19599e70a11ffdf68cff487cf35e2e6c1fa7acfbb591eec5701ddc2b, content: ' Depending on the institution, students are required to sit the Secondary School Certificate or the ...', meta: {'name': 'Hyderabad', 'source_id': 'e032b0dc6babeab40ef746299b8fdda8c0f0f12976c0b900e8ed7ca60ce1802d', 'page_number': 1}, score: 0.4533602356519226)]",0.0,-0.009233260527253151,0.0,0.0,0.0
What play showed an early depiction of civil disobedience?,Antigone,Antigone,"[Document(id=ad70291d4dec497bcd48d02a2bfbb4780dffd558cf0eee2d7c976f107f401335, content: 'One of its earliest massive implementations was brought about by Egyptians against the British occup...', meta: {'name': 'Civil_disobedience', 'source_id': '505ac0ceafea50bbbfc74281c3c932b97c3074217d7ffe74512a2d0eb97fe491', 'page_number': 1}, score: 0.5247203837647456)]",1.0,1.0000001192092896,1.0,1.0,1.0
"Once in conversation with the Queen, how is Elizabeth addressed?",Ma'am,"a touch of humour, gentleness and understanding"".","[Document(id=0a24a2ae13af1d4669b8a2f74791d8b6c9fcf28ba3103552f6b7f5c81e2ec8b3, content: ' Patriation removed the role of the British parliament from the Canadian constitution, but the monar...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 0.464836191618723)]",1.0,0.1287117451429367,1.0,1.0,1.0
In what century did Paris become largely into fashion?,19th,19th,"[Document(id=faa03729332a5c07c1c9d6d87747d15af8b3043f87a9cff7389d9a1c23d97c7c, content: '
Paris has been an international capital of high fashion since the 19th century, particularly in the...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 0.6398172942259656)]",1.0,1.0,1.0,1.0,1.0
When did Alfred the Great begin his reign?,871,middle of the 10th century,"[Document(id=020b06606f9be0ef225d06a65fe75136a36d3c27c244908b82a80ac5c2785da3, content: ' 871–899) came to an agreement with the Viking invaders in the late 9th century, resulting in Danish...', meta: {'name': 'Middle_Ages', 'source_id': 'f13b345e20c54b6cc55363080d7492474df62715717172aa9f1029f286010ad9', 'page_number': 1}, score: 0.49354982401776937)]",1.0,-0.022137032821774483,1.0,1.0,1.0
What two methods can be used when using Load Testing?,data or a large number of users,large quantities of data or a large number of users,"[Document(id=dd704f4bc758ab475db02844a8a24263dd4fdb32afbc7f7dc86b810f8fa62e4f, content: '
Load testing is primarily concerned with testing that the system can continue to operate under a sp...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.6185313518586624)]",1.0,0.9246095418930054,1.0,1.0,1.0
what may possibly be a solution to net neutrality concerns? ,municipal broadband,Title II (common carrier) of the Communications Act of 1934,"[Document(id=7aba2d10978318bc5abba467ce5b46b678a83c63b04c2770eb6bfdb5855d1dce, content: ' On 16 January 2015, Republicans presented legislation, in the form of a U.S. Congress H.R. discussi...', meta: {'name': 'Internet_service_provider', 'source_id': 'b6cdeebacab1c0fc99cc348ba10a7ad5f8a09ca4691c74f89374730939ffbbb4', 'page_number': 1}, score: 0.5236994820665182)]",1.0,0.3210926949977875,1.0,1.0,1.0
What are the ground-attack aircraft in the USAF usually deployed in support for? ,U.S. ground forces,land forces,"[Document(id=2e4b3b475a65a6397953a11388e7fa166873ff680f98b6e7464deb399963430f, content: '
In the US Air Force, the distinction between bombers, fighters that are actually fighter-bombers, a...', meta: {'name': 'United_States_Air_Force', 'source_id': '1bb222de66e5a2c81f1d5b75bf3eced066939aec82934a5cb176a607b4e8cc8f', 'page_number': 1}, score: 0.4276380085436715)]",1.0,0.641464352607727,1.0,1.0,1.0
 In what year did the invasion of Russia take place?,1812,1854,"[Document(id=32391672352be24938ffc4c30ab31229375147f89f81aa7ba80cc10250a1ac05, content: ' Aside from a minor skirmish at Constanța there was little for the allies to do. Karl Marx quipped t...', meta: {'name': 'Crimean_War', 'source_id': '66f44772af3b4c2aebf16f2866ee8ea9e71fc3471480ed94ea0b2638c0f5b570', 'page_number': 1}, score: 0.5119894655681422)]",0.0,0.42288899421691895,0.0,0.0,0.0
What was the practice of religion to the Romans?,personal choice,Private and personal worship,"[Document(id=28a81868c1313d070db0571acd383d74fc733b1b8a6ab4356ba3f8f9fcf74d1e, content: ' In the campus, the youth assembled to play and exercise, which included jumping, wrestling, boxing ...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.6164710395064059)]",0.0,0.2722780108451843,0.0,0.0,0.0
What is one example of failure testing?,Software fault injection,"defects in dead code will never result in failures. A defect can turn into a failure when the environment is changed. Examples of these changes in environment include the software being run on a new computer hardware platform, alterations in source data, or interacting with different software","[Document(id=f10f419092a1f6acf685021bef11a7a6ebef797bdd44e3997bd6b4a635aa2a89, content: ' Not all defects will necessarily result in failures. For example, defects in dead code will never r...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.5932129675513269)]",1.0,0.5290452837944031,1.0,1.0,1.0
"Out of the maximum amount of players allowed, one must be a what?",goalkeeper,home-grown players,"[Document(id=0d02d0727bbf3d538faf4d0e4b493fb1a575377aa15b678ef4c8a1fa1646ad91, content: ' By 2009, under 40% of the players in the Premier League were English.
In response to concerns that ...', meta: {'name': 'Premier_League', 'source_id': '369baa9a5a854704f16fadd35144d3a3150cf1e9ae1671d9b50a3448547b814b', 'page_number': 1}, score: 0.48538441845429137)]",0.0,0.250182181596756,0.0,0.0,0.0
In which year was the new constitution ratified?,1855,1884 that produced a constitution ratified 3:1 by Montana citizens in November 1884,"[Document(id=10085273dcf2e8add6fd060b7e5ee171cced6c2e779468105fa3f236158226ca, content: ' Surveys in 1874, 1875 and 1876 helped spark the Great Sioux War of 1876. The transcontinental NPR w...', meta: {'name': 'Montana', 'source_id': '556dc408ae9a8cf251c8082c455043f3c354c7457c6fe7793c307babf666b651', 'page_number': 1}, score: 0.485443964150987)]",0.0,0.2675617039203644,0.0,0.0,0.0
What vessel was attacked in 1845?,Naiad,Naiad,"[Document(id=c450c10c9cc7ec2362a5a8c23142549f03d77146379f9bb96ab788f8c91887e3, content: ' One year later, the American schooner Dolphin arrived and picked up two boys, the last survivors of...', meta: {'name': 'Marshall_Islands', 'source_id': '762a4f6095de127ded5441c7a17d1c9c38f731ac9cb1ffe8de30af6573be7edf', 'page_number': 1}, score: 0.5314080714125682)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did Travel + Leisure list Yale as one of the most beautiful campuses?,2011,1776,"[Document(id=f5827b618d21c5fdd0fdfea0fa921e34ade55b836359a5c79591189c457876ab, content: ' Yale's 1950s-era Ingalls Rink, designed by Eero Saarinen, was included on the America's Favorite Ar...', meta: {'name': 'New_Haven,_Connecticut', 'source_id': 'ea0cc34412d3cbaf6fdb294292fb788f6c16177b7940bdfbbbcfc2ad46cf157e', 'page_number': 1}, score: 0.49414859714086073)]",0.0,0.3020399212837219,0.0,0.0,0.0
What sort of variants did the Human Genome Project indicate that many of the measured transcripts were?,alternative variants,moderate levels,"[Document(id=073df342a989619b1eec131e4197dffb009cfe81b1f8022d1a8cd8b13985d1db, content: ' The Human Genome Project states ""People who have lived in the same geographic region for many gener...', meta: {'name': 'Race_(human_categorization)', 'source_id': '1232f7fe18d6e2adb87627ce2042b468cfa3fb9ba0b6afb2165c345f440b5339', 'page_number': 1}, score: 0.5611322350404006)]",0.0,0.14990274608135223,0.0,0.0,0.0
During what year did the Italians invade Libya?,1911,1911,"[Document(id=d5a42bacf8a08d601a973e5bad25b36c41015f76de0d512f9c3130d5e87ae4de, content: ' He repeatedly expressed a preference for the desert over the city and retreated to the desert to me...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 0.584297128771873)]",1.0,1.0,1.0,1.0,1.0
What did Davidson believe the God of Aristotle is synonymous with?,rational thought,Ilion,"[Document(id=bfdb2859c4aba7b42fa442a55f6ab1b3ece70f89cdc51e7d48df4e96e7091e95, content: '
As god of colonization, Apollo gave oracular guidance on colonies, especially during the height of ...', meta: {'name': 'Apollo', 'source_id': '2eaf6f8c7cfd741cc2ece4f65e91b75ad204489bacd14efebc4697a9395dbb00', 'page_number': 1}, score: 0.5127319887009952)]",0.0,0.06766562163829803,0.0,0.0,0.0
What percentage of students at Notre Dame are the children of former Notre Dame students?,21–24%,61,"[Document(id=d56b5cb42c58714fa0207d30d40b2901fd597738eab19c08de33e3edca922bd1, content: ' Kelly succeeded Charlie Weis, who was fired in November 2009 after five seasons. Although Weis led ...', meta: {'name': 'University_of_Notre_Dame', 'source_id': '4d72b1adc03b693b389a144097b6ebc1668cfbaef6fa42bbc023428ed14a60d9', 'page_number': 1}, score: 0.47814885276980346)]",1.0,0.3738129138946533,1.0,1.0,1.0
On what day did U.S> planes located Ozawa's fleet?,second,24 October,"[Document(id=67d402d488ad87fcda2d30f304cebc3d3ab52520c994807e5b06e892c3a0e1e1, content: ' The carriers had only 108 planes. The force was not spotted by the Allies until 16:40 on 24 October...', meta: {'name': 'Pacific_War', 'source_id': 'bbc89e90f0fa3a97026e63250a28c1a17f157ab8c6d81bc70d6d55b8da059c57', 'page_number': 1}, score: 0.694417436054523)]",1.0,0.24101078510284424,1.0,1.0,1.0
Greek was crowned the European champions in what event?,Euro 2004,Euro 2004,"[Document(id=9c5e4e5ebe04f6d60e8e13bc3cfe5cd0c8fa7c41c1148c916c472a26ca7c677b, content: ' Their best ever performance was in the 1896 Summer Olympics, when Greece finished second in the med...', meta: {'name': 'Greece', 'source_id': '13d8bb8decd2812a2721cd8f6ecffbf13e7a3bc07776ab008e28497e15162217', 'page_number': 1}, score: 0.5942357834131707)]",1.0,1.0,1.0,1.0,1.0
Which tense indicates that an action hasn't finished?,imperfective,imperfective,"[Document(id=b086dbc67b80e6f26b1e823c6ec440f8f645661a3c528184598912bb2cd8d10b, content: ' On occasion of the publication’s 45th anniversary, the Croatian weekly journal Forum published the ...', meta: {'name': 'Serbo-Croatian', 'source_id': '2cc55814bc801258e8300ed82e003428dbf11715c74ad99297d61c5dd77023f4', 'page_number': 1}, score: 0.43658414340153945)]",1.0,1.0,1.0,1.0,1.0
What acoustic element could be distorted by different audio settings in iPods prior to 2007?,Bass,bass instruments,"[Document(id=25a9235e2187510deb110e2fe84f6e0f7a2dbacbbd0bd491e44e8a83b3be8cbf, content: ' This would happen for EQ settings like R&B, Rock, Acoustic, and Bass Booster, because the equalizer...', meta: {'name': 'IPod', 'source_id': 'f0324763387a7e11c235569bada6935891b2c5ba40dd065ab5acc1bb5de8dbed', 'page_number': 1}, score: 0.6185783377431922)]",1.0,0.8350290656089783,1.0,1.0,1.0
In what way can Neutral triatomic hydrogen exist?,excited form,excited form,"[Document(id=f649524cdd28fbe2ba5a3cadae832b66d8fef791e1b4613b5d6705e7ca2b49a9, content: ' As a plasma, hydrogen's electron and proton are not bound together, resulting in very high electric...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.6261915857181519)]",1.0,1.0,1.0,1.0,1.0
How are children used in the conflicts in Burma?,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.,All male children in Buddhist families are encouraged to be a novice (beginner for Buddhism) before the age of twenty and to be a monk after the age of twenty,"[Document(id=24b43e7abfd404fae93d249c1ea9b3f3291572fa9a977ea3adc12146d7d194a0, content: ' The arts, particularly literature, have historically been influenced by the local form of Theravada...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 0.5226686003616492)]",1.0,0.32406648993492126,1.0,1.0,1.0
In what decades were Arsenal players stereotyped in a negative way?,1970s and 1980s,1930s,"[Document(id=db4ceb7a496a06e0d9cc63e221e6c8d2205d64c499149de6aa8c41e851b9cd5a, content: '3 billion in 2015.
Arsenal Football Club was formed as Dial Square in 1886 by workers at the Royal A...', meta: {'name': 'Arsenal_F.C.', 'source_id': 'b197b14120aabbc3bf2073d4b3e99c1c51d56d5ac5248f8a97dadcfa056a6f7e', 'page_number': 1}, score: 0.5057590998140661)]",1.0,0.5979937314987183,1.0,1.0,1.0
When did new construction start in Melbourne?,late 1890s,The 1850s and 1860s,"[Document(id=59b11e1f477d6345b55d7c631b6690f8efcc7e8aabb31697c94914dd9e534a7c, content: ' On 30 August 1835 the party disembarked and established a settlement at the site of the current Mel...', meta: {'name': 'Melbourne', 'source_id': 'e9cc00699ea29b72949874ec0e147efa277ecdaa2a727246f376aab1a8d342bd', 'page_number': 1}, score: 0.5643502397335578)]",1.0,0.533630907535553,1.0,1.0,1.0
