questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
What area in Charleston is considered the 'industrial area'?,the city's Neck area,downtown medical district,"[Document(id=0b7915915ef0141c882fe46817cee7fb758759c0f34482f57922cd19e5f5e512, content: ' The downtown medical district is experiencing rapid growth of biotechnology and medical research in...', meta: {'name': 'Charleston,_South_Carolina', 'source_id': '6135d76cf2064b0c4f70e685c5c7e15b8093869ebd10f9a74e8acb07e2173763', 'page_number': 1}, score: 0.5525530182515901)]",1.0,0.47365856170654297,1.0,1.0,1.0
In what year did Frédéric obtain citizenship in France?,1835,1835,"[Document(id=2dc3b5cfb05bfeb4e2c0b072a5a5e6417b1109588ffcbd88ffd03346c8bc1975, content: ' In France he used the French versions of his given names, and after receiving French citizenship in...', meta: {'name': 'Frédéric_Chopin', 'source_id': '5e95b80d7ceb3febb2d1a7dfe09730771a231fc8d23c15cd74d3fa2327cfcb14', 'page_number': 1}, score: 0.6752531486676878)]",1.0,1.0,1.0,1.0,1.0
What was Tesla afraid someone was trying to do with his invention?,steal the invention,steal the invention,"[Document(id=4d3444ecb9a546c18669ac8c8405c5f0787407509b989960d32c3dae162fd6f1, content: ' Tesla tried to interest the US War Department, the United Kingdom, the Soviet Union, and Yugoslavia...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 0.6860750023448956)]",1.0,1.0,1.0,1.0,1.0
What is the group called that does not agree with government at all?,anarchists,trade unions,"[Document(id=1526b73050d79bafee572465264f2597aa4189406427564019a656dac65edfb0, content: ' The majority may be powerful but it is not necessarily right. What, then, is the proper relationshi...', meta: {'name': 'Civil_disobedience', 'source_id': '505ac0ceafea50bbbfc74281c3c932b97c3074217d7ffe74512a2d0eb97fe491', 'page_number': 1}, score: 0.48148543902367125)]",1.0,0.5192486047744751,1.0,1.0,1.0
What was the name of the bookstore the authors met in?,Old Corner Bookstore,Paris,"[Document(id=79a18d86b70f7d064e2861983eacef8c4aaea013b88e70e045d4f5e02765b10f, content: '
Paris is a city of books and bookstores. In the 1970s, 80 percent of French-language publishing hou...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 0.4805254691287104)]",0.0,0.2811535596847534,0.0,0.0,0.0
Time and space are both examples of what type of resource?,complexity resources,a systematic mental framework,"[Document(id=14e1565f9e55beb6f0a6a436ef63987e7ecfcabcded323a31ce3f0c38af15c48, content: '26) by which we simultaneously grasp the past in memory, the present by attention, and the future by...', meta: {'name': 'Time', 'source_id': 'f3ee42c6d38306d65c6207a15a1b9c65ff08a69728d5d0197f9593548177b229', 'page_number': 1}, score: 0.5150513533287606)]",0.0,0.29695814847946167,0.0,0.0,0.0
What had happened to Frederick's extra troops from Russia?,"Catherine, who ended Russia's alliance with Prussia and withdrew from the war",Frederick moved the bulk of his eastern forces to Pomerania,"[Document(id=2e241d6a2d549d7fb7ef44a92718ad0b9c17de781fc1ddf4c4c4311b6193515f, content: ' Frederick sent urgent requests to Britain for more substantial assistance, as he was now without an...', meta: {'name': 'Seven_Years%27_War', 'source_id': '3ce1ed9d37c2147a385da7d5e5b943fd3d7b17c5d89dca3dd9b367b2b1f095e3', 'page_number': 1}, score: 0.6627893603410437)]",1.0,0.37803566455841064,1.0,1.0,1.0
What percentage of its workforce did Dell terminate in from 2007 to 2008?,10%,500,"[Document(id=8d7bd268e9b8cfd6057d2e498dc7571a13c5a996c79222e58712c761e9056cff, content: '”
On April 23, 2008, Dell announced the closure of one of its biggest Canadian call-centers in Kanat...', meta: {'name': 'Dell', 'source_id': '2a4fe0f2b4ecfc25a3563020204c8a55c9674b77ca6df3c224557299cb0a5581', 'page_number': 1}, score: 0.620125362778158)]",1.0,0.34641900658607483,1.0,1.0,1.0
What organization was Rome's official caretaker?,the senate,Sabratha,"[Document(id=d5925fe167b21550b3b94ce08e21d5d09d8ec2f69b4e80810ada3dd38cd002d8, content: ' This remained a primary religious and social duty of emperors.
The Roman Empire expanded to include...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 0.5396579508662903)]",1.0,0.21925941109657288,1.0,1.0,1.0
Who chose BYU as the location of the national Middle East Language Resource Center?,United States Department of Education,United States Department of Education,"[Document(id=10406721e1bacc4b94568efb8105444ce33c23b507417efe2e032c93615c0677, content: ' Several of its language programs are the largest of their kind in the nation, the Russian program b...', meta: {'name': 'Brigham_Young_University', 'source_id': 'cb3b81b6f2c540426803106face67bc5fd4db7b1a9ef422ec3601456732b4785', 'page_number': 1}, score: 0.7040351183958434)]",1.0,1.0,1.0,1.0,1.0
Who discovered Hydrogen gas?,Robert Boyle,Robert Boyle,"[Document(id=694b7ad0ec30f16563c095bfd8aa73a286298746fa8b5b6b568961e806fe7462, content: '
In 1671, Robert Boyle discovered and described the reaction between iron filings and dilute acids, ...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.7264078227319748)]",1.0,1.0,1.0,1.0,1.0
Where was Polybius forced to go as hostage?,Rome,Rome,"[Document(id=39971eda0fac39993fb2ad01159df52ea10276610c72fad19cdc5a8d781c70e0, content: ' The earliest and most credible surviving source for the Hellenistic period is Polybius of Megalopol...', meta: {'name': 'Hellenistic_period', 'source_id': '322682cbb61d31c17e6d21e06723e94efd0ef242a5c9f308888fa14209c4078b', 'page_number': 1}, score: 0.5701725567412796)]",1.0,1.0000001192092896,1.0,1.0,1.0
In what decade was disco popular?,1970s,'80's,"[Document(id=b2326a9f01013d0aa1f527d2f622edea66373dafe7b9251551f0f5e0ccc15bd6, content: '
Before emerging as a pop star, Madonna has spent her early years in rock music alongside her bands,...', meta: {'name': 'Madonna_(entertainer)', 'source_id': '0868d847bb768c30a7507239169d5e441bb3181b66c8b9353a863daa3d58e425', 'page_number': 1}, score: 0.5110445276841755)]",0.0,0.6287059783935547,0.0,0.0,0.0
What do the rivers form?,lakes,Nieuwe Maas,"[Document(id=2c02265ed1b53d17cbf8d8090f6a3dad995df9f6a8bbe12e06c780368660607e, content: ' The middle flow begins as Nederrijn, then changes into Lek, then joins the Noord, thereby forming N...', meta: {'name': 'Rhine', 'source_id': '23686e48a61504679a91dac10d83b287aef3dff7dabc0ab881c281059187ce6a', 'page_number': 1}, score: 0.5238157166111579)]",0.0,0.2038368135690689,0.0,0.0,0.0
What were the first 256 code points of Unicode made identical to? ,ISO-8859-1,ISO-8859-1,"[Document(id=5feafea02365ea3cabb4a0047d23f7b415679dd6971d7587bf3ebbc903629e6e, content: ' UTF-16 extends UCS-2, using one 16-bit unit for the characters that were representable in UCS-2 and...', meta: {'name': 'Unicode', 'source_id': '5466bae2d66ecdb546af3cc34795de9f594465bd49e997a8c32cca0dc3b5d1e2', 'page_number': 1}, score: 0.6118382911790479)]",1.0,1.0000001192092896,1.0,1.0,1.0
"How many countries did her song ""Irreplaceable"" get number one status in?",five,44,"[Document(id=b8e4c4f73e595a4bf934f4743c25ffdd012fa0b8bdf2c0ce7ffd0ad37403f5dd, content: '
Madonna holds the record for the most number-ones on all combined Billboard charts, including twelv...', meta: {'name': 'Madonna_(entertainer)', 'source_id': '0868d847bb768c30a7507239169d5e441bb3181b66c8b9353a863daa3d58e425', 'page_number': 1}, score: 0.550717575548617)]",0.0,0.4409554600715637,0.0,0.0,0.0
How many Examination Boards exist in India?,30,30,"[Document(id=87a93f72cbb9c00ea6477b2a31d21c284a2ecf07733f93b0fb4ba7b277f5b8f5, content: ' It is within the power of both the union government and the state governments to govern schools sin...', meta: {'name': 'Private_school', 'source_id': 'c62330ba95e9919513bc9fc65c0d21a748b4a518b9b1f905a113de7f37274e44', 'page_number': 1}, score: 0.5680934731225737)]",1.0,1.0,1.0,1.0,1.0
What play showed an early depiction of civil disobedience?,Antigone,Antigone,"[Document(id=99743eb7e7277e11f539b5449857c5f012a842facd618f6a75ff178a89fc1f76, content: 'One of its earliest massive implementations was brought about by Egyptians against the British occup...', meta: {'name': 'Civil_disobedience', 'source_id': '505ac0ceafea50bbbfc74281c3c932b97c3074217d7ffe74512a2d0eb97fe491', 'page_number': 1}, score: 0.6792855736042169)]",1.0,1.0,1.0,1.0,1.0
"Once in conversation with the Queen, how is Elizabeth addressed?",Ma'am,Your Majesty,"[Document(id=6661c5b42cee4d9122296712db8297ce21db50225e9f1d2cad1e056d68ca32c8, content: ' Additional styles include Defender of the Faith and Duke of Lancaster. When in conversation with th...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 0.7342183996028037)]",1.0,0.5040283799171448,1.0,1.0,1.0
In what century did Paris become largely into fashion?,19th,19th,"[Document(id=ff2ec1a3232f7d74c84b198defa77dd9879cdb65474a7dab2bf47da19675285e, content: '
Paris has been an international capital of high fashion since the 19th century, particularly in the...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 0.6173766295402898)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did Alfred the Great begin his reign?,871,871,"[Document(id=6f9dc46d6eac9c736c44b2255083b35d238c93547c3efcd0f85d83a3feef71b2, content: ' The speech of eastern and northern parts of England was subject to strong Old Norse influence due t...', meta: {'name': 'Old_English', 'source_id': '499102fb98655495aa1290f40a7501a80d34498ace9fe691454bd3cbff83f7cd', 'page_number': 1}, score: 0.5422845553260691)]",0.0,1.0,0.0,0.0,0.0
What two methods can be used when using Load Testing?,data or a large number of users,load or endurance,"[Document(id=adc4b66570c6ed9d13c88909bbdc957a40b544797d95742201330710a6ff6385, content: ' Stability testing (often referred to as load or endurance testing) checks to see if the software ca...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.5499507239220379)]",1.0,0.19878104329109192,1.0,1.0,1.0
what may possibly be a solution to net neutrality concerns? ,municipal broadband,municipal broadband,"[Document(id=5f8dc7264853d3b0b88a03420e7878e16fa4c08ef70ab7cc5d722e889b21dda6, content: 'S. Federal Communications Commission (FCC) was reported to be considering a new rule that will permi...', meta: {'name': 'Internet_service_provider', 'source_id': 'b6cdeebacab1c0fc99cc348ba10a7ad5f8a09ca4691c74f89374730939ffbbb4', 'page_number': 1}, score: 0.6158295658195905)]",1.0,1.0000001192092896,1.0,1.0,1.0
What are the ground-attack aircraft in the USAF usually deployed in support for? ,U.S. ground forces,U.S. ground forces,"[Document(id=87ffdf42e04cd4e5aabc33e35caf9614ba61758e355a1d97a38a524ba0bedf46, content: '
The ground-attack aircraft of the USAF are designed to attack targets on the ground and are often d...', meta: {'name': 'United_States_Air_Force', 'source_id': '1bb222de66e5a2c81f1d5b75bf3eced066939aec82934a5cb176a607b4e8cc8f', 'page_number': 1}, score: 0.8271269612162027)]",1.0,1.0,1.0,1.0,1.0
 In what year did the invasion of Russia take place?,1812,1856,"[Document(id=fcb4369249e697b0fbc49a777c7140b22fe82eef90e450df2c7fe8b613db85c0, content: ' A second counterattack, ordered personally by Nicholas, was defeated by Omar Pasha. The front settl...', meta: {'name': 'Crimean_War', 'source_id': '66f44772af3b4c2aebf16f2866ee8ea9e71fc3471480ed94ea0b2638c0f5b570', 'page_number': 1}, score: 0.5795463116891318)]",0.0,0.702621579170227,0.0,0.0,0.0
What was the practice of religion to the Romans?,personal choice,Private and personal worship,"[Document(id=8cb202622013f5234d79ec3a4275501aaa91b4fdefe32dbbccfd335829f7ffa1, content: '[citation needed]
Roman religious beliefs date back to the founding of Rome, around 800 BC. However,...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 0.7022407140076495)]",0.0,0.404468834400177,0.0,0.0,0.0
What is one example of failure testing?,Software fault injection,Software fault injection,"[Document(id=827178e2fa13b1045cb5486ccca30dd5c2a87aa9e9f903cbdd2808ec1b93a098, content: ' Beta versions can be made available to the open public to increase the feedback field to a maximal ...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.5885062293441778)]",1.0,1.0000001192092896,1.0,1.0,1.0
"Out of the maximum amount of players allowed, one must be a what?",goalkeeper,goalkeeper,"[Document(id=e6ee12359c832f972207465515e8a9b305bdf92628324bb99b5470cc0b0b74b4, content: ' The same laws are designed to apply to all levels of football, although certain modifications for g...', meta: {'name': 'Association_football', 'source_id': 'f2b7305b09ad8a43b8389a5eb2d84b8ea4b4deaa7968d21fe9da9da9ecda2c6b', 'page_number': 1}, score: 0.5034902789294909)]",1.0,0.9999999403953552,1.0,1.0,1.0
In which year was the new constitution ratified?,1855,1899,"[Document(id=71b3f8496f110bfe85645777f313b2eb556ef37714f3cfcd0d146aa41835ef0a, content: ' The Democrats regained control of the legislature in 1896 and passed laws to impose Jim Crow and ra...', meta: {'name': 'North_Carolina', 'source_id': '3282e3dedcf0f1923e66ebf5b79cf9b9deec27c8ca1df8908e03770b02b38126', 'page_number': 1}, score: 0.5348079876152125)]",0.0,0.5596075057983398,0.0,0.0,0.0
What vessel was attacked in 1845?,Naiad,Naiad,"[Document(id=06462bba1bbaf61b1e06ec260c9ebb15ac9f6984188e161293ac729b7950da5d, content: ' One year later, the American schooner Dolphin arrived and picked up two boys, the last survivors of...', meta: {'name': 'Marshall_Islands', 'source_id': '762a4f6095de127ded5441c7a17d1c9c38f731ac9cb1ffe8de30af6573be7edf', 'page_number': 1}, score: 0.6002989836151421)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did Travel + Leisure list Yale as one of the most beautiful campuses?,2011,2011,"[Document(id=1eb83a50e062eec7af6abab3de1bf0b5576a4c75ac168cc64f1b77a2e268c579, content: '7 km2) Yale-Myers Forest in Connecticut's Quiet Corner—and nature preserves including Horse Island.
...', meta: {'name': 'Yale_University', 'source_id': 'f33638c4d6b8d7572ba500f3a8affca1729aae3046c83a94e2a7424dd50f6549', 'page_number': 1}, score: 0.6034040579940345)]",1.0,1.0,1.0,1.0,1.0
What sort of variants did the Human Genome Project indicate that many of the measured transcripts were?,alternative variants,alternative variants of the same genes,"[Document(id=616efe41146a20d96fcfa37d16fa50ce52cca8acf43b362e86a15a714f86ddff, content: ' Subsequently, the sequencing in the Human Genome Project indicated that many of these transcripts w...', meta: {'name': 'Gene', 'source_id': 'aedb09488dc3b766bb8c9b41d942aeb0d62f6f6c6c92506004b72557882725cc', 'page_number': 1}, score: 0.5108261562125103)]",1.0,0.5312574505805969,1.0,1.0,1.0
During what year did the Italians invade Libya?,1911,1911,"[Document(id=3cdcefdaa320ecb0d100eef0c92063190f1030f98ee702385d5ad087a454afc6, content: ' He repeatedly expressed a preference for the desert over the city and retreated to the desert to me...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 0.6457983818312312)]",1.0,1.0000001192092896,1.0,1.0,1.0
What did Davidson believe the God of Aristotle is synonymous with?,rational thought,rational thought,"[Document(id=14435d1137e579f740d93ef8fabdf50640828e96d9dd732c7b8c6d4932ae6a58, content: '"" The theory was indebted to Aristotle's pluralism and his concepts of Soul, the rational, living as...', meta: {'name': 'Idealism', 'source_id': '55a0bd42a4a737442a2d93fe0926424e236910de01b2406ed43c174f2225ff9d', 'page_number': 1}, score: 0.5719476914223833)]",1.0,1.0,1.0,1.0,1.0
What percentage of students at Notre Dame are the children of former Notre Dame students?,21–24%,21–24%,"[Document(id=2b6b9afae589749ea7e615fd1e236b006b90acb763735662b8fec51a24d455bd, content: ' Around 21–24% of students are children of alumni, and although 37% of students come from the Midwes...', meta: {'name': 'University_of_Notre_Dame', 'source_id': '4d72b1adc03b693b389a144097b6ebc1668cfbaef6fa42bbc023428ed14a60d9', 'page_number': 1}, score: 0.6697027777597087)]",1.0,1.0,1.0,1.0,1.0
On what day did U.S> planes located Ozawa's fleet?,second,25 October,"[Document(id=7ade51eb3e5a17ee31e4514e28638a45a8061a9ee1a9b4f97cc1e6d9985e197e, content: ' commanders ignored reports that Kurita had turned back towards San Bernardino Strait. They had take...', meta: {'name': 'Pacific_War', 'source_id': 'bbc89e90f0fa3a97026e63250a28c1a17f157ab8c6d81bc70d6d55b8da059c57', 'page_number': 1}, score: 0.6893631935380231)]",1.0,0.24027208983898163,1.0,1.0,1.0
Greek was crowned the European champions in what event?,Euro 2004,basketball,"[Document(id=12d9fa7ff9f514e66e336f50a70a372c3162770635ba732cc4335141fd65ee50, content: 'O.K, Maroussi) have won 3 Triple Crowns, 5 Saporta Cups, 2 Korać Cups and 1 FIBA Europe Champions Cu...', meta: {'name': 'Greece', 'source_id': '13d8bb8decd2812a2721cd8f6ecffbf13e7a3bc07776ab008e28497e15162217', 'page_number': 1}, score: 0.6834429597884792)]",1.0,0.3432108163833618,1.0,1.0,1.0
Which tense indicates that an action hasn't finished?,imperfective,imperfective,"[Document(id=06048f854345fb7e2b6f12877040f57cf87279336165b7cb7893e29f87cc9222, content: ' On occasion of the publication’s 45th anniversary, the Croatian weekly journal Forum published the ...', meta: {'name': 'Serbo-Croatian', 'source_id': '2cc55814bc801258e8300ed82e003428dbf11715c74ad99297d61c5dd77023f4', 'page_number': 1}, score: 0.4237734674781286)]",1.0,1.0,1.0,1.0,1.0
What acoustic element could be distorted by different audio settings in iPods prior to 2007?,Bass,bass instruments,"[Document(id=158a6b8443733e42d24dec31180770da4724f3bd14ed49e47a937624f7aeed47, content: ' This would happen for EQ settings like R&B, Rock, Acoustic, and Bass Booster, because the equalizer...', meta: {'name': 'IPod', 'source_id': 'f0324763387a7e11c235569bada6935891b2c5ba40dd065ab5acc1bb5de8dbed', 'page_number': 1}, score: 0.5718641828766279)]",1.0,0.8207652568817139,1.0,1.0,1.0
In what way can Neutral triatomic hydrogen exist?,excited form,an excited form,"[Document(id=e9b537adae4e88d5a591f33f2f06388da096013764cb94bfc4e3ea25bb2b2e23, content: ' This charged ion has also been observed in the upper atmosphere of the planet Jupiter. The ion is r...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.6014010412569942)]",1.0,0.9052941799163818,1.0,1.0,1.0
How are children used in the conflicts in Burma?,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.,child soldiers,"[Document(id=30c864dfe7ee098b254f1517149763909eae40b70a74f63f84fffd7a77fc3e1f, content: ' According to Samantha Power, a US delegation raised the issue of child soldiers with the government...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 0.5763265562773263)]",1.0,0.5706413388252258,1.0,1.0,1.0
In what decades were Arsenal players stereotyped in a negative way?,1970s and 1980s,1970s and 1980s,"[Document(id=1bdd87144e8c05c0c8820e3bd6186deb63a4be13d5810e39af795993e4721bb7, content: ' The book was twice adapted for the cinema – the 1997 British film focuses on Arsenal's 1988–89 titl...', meta: {'name': 'Arsenal_F.C.', 'source_id': 'b197b14120aabbc3bf2073d4b3e99c1c51d56d5ac5248f8a97dadcfa056a6f7e', 'page_number': 1}, score: 0.5193618971746868)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did new construction start in Melbourne?,late 1890s,The 1850s and 1860s,"[Document(id=5065b911750db5485f2cb49749f8e95f270f3e0d705842ca5e8f26d61da4d4ce, content: ' The city centre, Docklands, St. Kilda Road and Southbank areas feature high-density forms.
With the...', meta: {'name': 'Melbourne', 'source_id': 'e9cc00699ea29b72949874ec0e147efa277ecdaa2a727246f376aab1a8d342bd', 'page_number': 1}, score: 0.616751042484272)]",1.0,0.703935980796814,1.0,1.0,1.0
