questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
What area in Charleston is considered the 'industrial area'?,the city's Neck area,Charleston–North Charleston–Summerville Metropolitan Statistical Area,"[Document(id=620f512c3df1eb1788fcecbd5ec4c0438953e005020fab4303e121d55369ade5, content: 'Charleston is the oldest and second-largest city in the U.S. state of South Carolina, the county sea...', meta: {'name': 'Charleston,_South_Carolina', 'source_id': '6135d76cf2064b0c4f70e685c5c7e15b8093869ebd10f9a74e8acb07e2173763', 'page_number': 1}, score: 0.5474995153501447)]",1.0,0.40961262583732605,1.0,1.0,1.0
In what year did Frédéric obtain citizenship in France?,1835,1835,"[Document(id=39112deed098f10b50cfae893e4a07e0541a59e3ede2de2a696f87f4dd3a60cf, content: '"" When in September 1831 he learned, while travelling from Vienna to Paris, that the uprising had be...', meta: {'name': 'Frédéric_Chopin', 'source_id': '5e95b80d7ceb3febb2d1a7dfe09730771a231fc8d23c15cd74d3fa2327cfcb14', 'page_number': 1}, score: 0.650285022879904)]",1.0,1.0,1.0,1.0,1.0
What was Tesla afraid someone was trying to do with his invention?,steal the invention,conversion of matter into energy,"[Document(id=a821c6f7864ad547d77613dfb820fb3325460eb2a1db7dd77d77b7831d007952, content: ' Twain notably described Tesla's induction motor invention as ""the most valuable patent since the te...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 0.65038332569829)]",1.0,0.16155940294265747,1.0,1.0,1.0
What is the group called that does not agree with government at all?,anarchists,al-Qaeda and the Egyptian Islamic Jihad,"[Document(id=83d3d4ff2abd52d1481391f4a70166aae238e8633826a7d0796ff63840ed230c, content: 'Islamism, also known as Political Islam (Arabic: إسلام سياسي‎ islām siyāsī), is an Islamic revival m...', meta: {'name': 'Islamism', 'source_id': 'b18ef6af50cd5612358df7ee136f3b80ef65a22ebd6f502f95f8b0dec581619a', 'page_number': 1}, score: 0.4780907972523595)]",0.0,0.3834308385848999,0.0,0.0,0.0
What was the name of the bookstore the authors met in?,Old Corner Bookstore,.,"[Document(id=71628ca153c5dbecf9cfbccb021f738ea191ea90a7de4318b12b17766a3c6520, content: ' It also houses a library.', meta: {'name': 'Saint_Barth%C3%A9lemy', 'source_id': '0e1cdc9aed7071dc6555b8a19b3cdc57f25dee3b2feea27a85c1cb142f1638a4', 'page_number': 1}, score: 0.46255752232824643)]",0.0,0.1316603422164917,0.0,0.0,0.0
Time and space are both examples of what type of resource?,complexity resources,fundamental intellectual structure,"[Document(id=dde733057987b7656d54f0140cdaa3de2ee1789c63c74f1f5c17cb1f61c82cd4, content: 'Time has long been a major subject of study in religion, philosophy, and science, but defining it in...', meta: {'name': 'Time', 'source_id': 'f3ee42c6d38306d65c6207a15a1b9c65ff08a69728d5d0197f9593548177b229', 'page_number': 1}, score: 0.5137300757270435)]",0.0,0.3276873826980591,0.0,0.0,0.0
What had happened to Frederick's extra troops from Russia?,"Catherine, who ended Russia's alliance with Prussia and withdrew from the war",Deprived of men,"[Document(id=7e90c7180c2320c1f870ba8d1ee74a7643ed7ff6a878ec6fc37dbe9adbbb1ea9, content: '
On the eastern front, progress was very slow. The Russian army was heavily dependent upon its main ...', meta: {'name': 'Seven_Years%27_War', 'source_id': '3ce1ed9d37c2147a385da7d5e5b943fd3d7b17c5d89dca3dd9b367b2b1f095e3', 'page_number': 1}, score: 0.6735388214817897)]",1.0,0.06652583181858063,1.0,1.0,1.0
What percentage of its workforce did Dell terminate in from 2007 to 2008?,10%,12,"[Document(id=0c5f3492dfe6b6838bc7113688331de615d79f7950a305ca235db36174dba218, content: ' With the return of Michael Dell as CEO, the company saw immediate changes in operations, the exodus...', meta: {'name': 'Dell', 'source_id': '2a4fe0f2b4ecfc25a3563020204c8a55c9674b77ca6df3c224557299cb0a5581', 'page_number': 1}, score: 0.6340834355511753)]",1.0,0.29873126745224,1.0,1.0,1.0
What organization was Rome's official caretaker?,the senate,Latin League,"[Document(id=f92f538baf53c616bb6d302c094ff784648439dd5a99ec33660dd665e0c6e57a, content: '
Each of Rome's legendary or semi-legendary kings was associated with one or more religious institut...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 0.5743521855580911)]",1.0,0.193890780210495,1.0,1.0,1.0
Who chose BYU as the location of the national Middle East Language Resource Center?,United States Department of Education,United States Department of Education,"[Document(id=0b3a599a54fac34c82f29d858c51bbf5ce4f37032b3539a76c2b8a6b918abc6e, content: ' Several of its language programs are the largest of their kind in the nation, the Russian program b...', meta: {'name': 'Brigham_Young_University', 'source_id': 'cb3b81b6f2c540426803106face67bc5fd4db7b1a9ef422ec3601456732b4785', 'page_number': 1}, score: 0.7432106125866814)]",1.0,1.0,1.0,1.0,1.0
Who discovered Hydrogen gas?,Robert Boyle,Robert Boyle,"[Document(id=45ad6989b7801812895d43ea694bad169af9b5dd9024dd96b099fe071a196217, content: '
In 1671, Robert Boyle discovered and described the reaction between iron filings and dilute acids, ...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.7008250803733801)]",1.0,1.0,1.0,1.0,1.0
Where was Polybius forced to go as hostage?,Rome,Rome,"[Document(id=97686de9c4f8fed507eaca869b9537500fb0e8c613b130c6f388bc83e9983444, content: ' Some areas of the conquered world were more affected by Greek influences than others. The term Hell...', meta: {'name': 'Hellenistic_period', 'source_id': '322682cbb61d31c17e6d21e06723e94efd0ef242a5c9f308888fa14209c4078b', 'page_number': 1}, score: 0.5478172274353506)]",1.0,1.0000001192092896,1.0,1.0,1.0
In what decade was disco popular?,1970s,1980s,"[Document(id=ac88b34c02a837bc0a4387ec54f7df72e84a365c85acf3ea8c8abdf1bf22c767, content: ' Emphasizing glamour, fashion, and escapism in distinction to the experimental seriousness of earlie...', meta: {'name': 'Post-punk', 'source_id': 'bee90cece10cbdebcf39c6ca24886eb874551f866ed672c4f1f297c137963f75', 'page_number': 1}, score: 0.5462718569085085)]",0.0,0.8399688601493835,0.0,0.0,0.0
What do the rivers form?,lakes,Nieuwe Maas,"[Document(id=d4f00e0321e7bd0e40e3988f483dbb9e724f85a7fec1890682781c70d19fdf9a, content: ' The middle flow begins as Nederrijn, then changes into Lek, then joins the Noord, thereby forming N...', meta: {'name': 'Rhine', 'source_id': '23686e48a61504679a91dac10d83b287aef3dff7dabc0ab881c281059187ce6a', 'page_number': 1}, score: 0.5195132686870181)]",0.0,0.2038368135690689,0.0,0.0,0.0
What were the first 256 code points of Unicode made identical to? ,ISO-8859-1,ISO-8859-1,"[Document(id=1ca3328892ba24004a75d8cfaab0f58ce32bed8ee034be6fa54e33e8b0a62eb5, content: ' UTF-16 extends UCS-2, using one 16-bit unit for the characters that were representable in UCS-2 and...', meta: {'name': 'Unicode', 'source_id': '5466bae2d66ecdb546af3cc34795de9f594465bd49e997a8c32cca0dc3b5d1e2', 'page_number': 1}, score: 0.6513962855269255)]",1.0,1.0000001192092896,1.0,1.0,1.0
"How many countries did her song ""Irreplaceable"" get number one status in?",five,2013,"[Document(id=d973663d7b373b969d29c8bb0584e676ae0839b0a85dcfe214f9439bae9553e9, content: '"" In 2013, Beyoncé made the Time 100 list, Baz Luhrmann writing ""no one has that voice, no one moves...', meta: {'name': 'Beyoncé', 'source_id': 'df5e2ca169dc6cf68bbfa81e78478ec035f276c65d7f24df15ba60a18401232b', 'page_number': 1}, score: 0.49332506233862033)]",1.0,0.1711360514163971,1.0,1.0,1.0
How many Examination Boards exist in India?,30,30,"[Document(id=16d8a70ea7a6d58f48e68b5c9072e65770d4a4053e9906c77dee6ff0c12c90a1, content: ' However, these vocational schools are not part of the German dual education system. Ergänzungsschul...', meta: {'name': 'Private_school', 'source_id': 'c62330ba95e9919513bc9fc65c0d21a748b4a518b9b1f905a113de7f37274e44', 'page_number': 1}, score: 0.5124628146490905)]",1.0,1.0,1.0,1.0,1.0
What play showed an early depiction of civil disobedience?,Antigone,Antigone,"[Document(id=23b161a9804a8a11c97c4f3f14b6762b49fdf3b1fefb8ff1de76b00cfa00995a, content: 'One of its earliest massive implementations was brought about by Egyptians against the British occup...', meta: {'name': 'Civil_disobedience', 'source_id': '505ac0ceafea50bbbfc74281c3c932b97c3074217d7ffe74512a2d0eb97fe491', 'page_number': 1}, score: 0.6589027090165251)]",1.0,1.0,1.0,1.0,1.0
"Once in conversation with the Queen, how is Elizabeth addressed?",Ma'am,Your Majesty and thereafter as Ma'am,"[Document(id=3d92674c03fa6fb7dff9bfacadbd449807bd3f50ac1fd93ba9ff982be85ddbf6, content: ' Under pressure from public opinion, she began to pay income tax for the first time, and Buckingham ...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 0.5990400446359011)]",1.0,0.6777033805847168,1.0,1.0,1.0
In what century did Paris become largely into fashion?,19th,19th,"[Document(id=4c486afe5bb2b5636b50e59b9e75919d81c0ac84dee15003c77f04be72177646, content: 'Since the 19th century, the built-up area of Paris has grown far beyond its administrative borders; ...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 0.6055035497429572)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did Alfred the Great begin his reign?,871,871,"[Document(id=5396376bb5221d60d6016a3ef2e8c6fb591b1eb2c9c6dab90677a7e0ac39a5a5, content: ' The speech of eastern and northern parts of England was subject to strong Old Norse influence due t...', meta: {'name': 'Old_English', 'source_id': '499102fb98655495aa1290f40a7501a80d34498ace9fe691454bd3cbff83f7cd', 'page_number': 1}, score: 0.4737880350354553)]",0.0,1.0,0.0,0.0,0.0
What two methods can be used when using Load Testing?,data or a large number of users,"input validation and error-management routines.[citation needed] Software fault injection, in the form of fuzzing, is an example of failure testing. Various commercial non-functional testing tools are linked from the software fault injection page; there are also numerous open-source and free software tools available that perform destructive testing.
Load testing is primarily concerned with testing that the system can continue to operate under a specific load, whether that be large quantities of data or a large number of users","[Document(id=76ad3fb3d257a3812a169d749a5fb13f2e05383764e8f9dfc53895f08747b375, content: ' Beta versions can be made available to the open public to increase the feedback field to a maximal ...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.5705638206179092)]",1.0,0.16032397747039795,1.0,1.0,1.0
what may possibly be a solution to net neutrality concerns? ,municipal broadband,municipal broadband,"[Document(id=bb0e180e009c490f3ae30fb55a9a91cbe512409c2e12ebae0203298a6f3efe78, content: 'S. Federal Communications Commission (FCC) was reported to be considering a new rule that will permi...', meta: {'name': 'Internet_service_provider', 'source_id': 'b6cdeebacab1c0fc99cc348ba10a7ad5f8a09ca4691c74f89374730939ffbbb4', 'page_number': 1}, score: 0.6359423909104869)]",1.0,1.0000001192092896,1.0,1.0,1.0
What are the ground-attack aircraft in the USAF usually deployed in support for? ,U.S. ground forces,U.S. ground forces,"[Document(id=cdfa1e6bea8fd42b00ce80468ba471689216a6195425c2435fb1141b0b8c7e6f, content: '
The ground-attack aircraft of the USAF are designed to attack targets on the ground and are often d...', meta: {'name': 'United_States_Air_Force', 'source_id': '1bb222de66e5a2c81f1d5b75bf3eced066939aec82934a5cb176a607b4e8cc8f', 'page_number': 1}, score: 0.6595684899907257)]",1.0,1.0,1.0,1.0,1.0
 In what year did the invasion of Russia take place?,1812,1917,"[Document(id=5cf39c40640013969626bfa9dcc17e86c891033c6881c53d41dfced842a316bd, content: '
The Russian Revolution is the series of revolutions in Russia in 1917, which destroyed the Tsarist ...', meta: {'name': 'Modern_history', 'source_id': '59c9b273f6f85af9d336afaf5154a702230bef3726363ecbf5c8378f5d8798c7', 'page_number': 1}, score: 0.5696587984574364)]",0.0,0.6672266125679016,0.0,0.0,0.0
What was the practice of religion to the Romans?,personal choice,augury,"[Document(id=483a4d6e20a90300dacd5b488981283a0e3e48e19133aeae709d43fd9599dbac, content: ' Etruscan religion was also a major influence, particularly on the practice of augury.
Imported myst...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 0.6798432924358846)]",1.0,0.12443841248750687,1.0,1.0,1.0
What is one example of failure testing?,Software fault injection,Software fault injection,"[Document(id=76ad3fb3d257a3812a169d749a5fb13f2e05383764e8f9dfc53895f08747b375, content: ' Beta versions can be made available to the open public to increase the feedback field to a maximal ...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.5810701579387141)]",1.0,1.0000001192092896,1.0,1.0,1.0
"Out of the maximum amount of players allowed, one must be a what?",goalkeeper,three,"[Document(id=54ac8a4bef87eec4f4c4bb18b0298a72660993d40a0085ae08f0804872097969, content: '
The governing bodies in each country operate league systems in a domestic season, normally comprisi...', meta: {'name': 'Association_football', 'source_id': 'f2b7305b09ad8a43b8389a5eb2d84b8ea4b4deaa7968d21fe9da9da9ecda2c6b', 'page_number': 1}, score: 0.47496159838396923)]",1.0,0.18245229125022888,1.0,1.0,1.0
In which year was the new constitution ratified?,1855,1884 that produced a constitution ratified 3:1 by Montana citizens in November 1884,"[Document(id=012172d30b9790cfd5a5f1acf26703580b6738cfd860ad8388391dcbc296f44a, content: ' Surveys in 1874, 1875 and 1876 helped spark the Great Sioux War of 1876. The transcontinental NPR w...', meta: {'name': 'Montana', 'source_id': '556dc408ae9a8cf251c8082c455043f3c354c7457c6fe7793c307babf666b651', 'page_number': 1}, score: 0.49764851422200085)]",0.0,0.22884264588356018,0.0,0.0,0.0
What vessel was attacked in 1845?,Naiad,Fancy,"[Document(id=c73f91cfdbff455b566d44f1e5e2b3a45e69e1706373ebb639e5a56f60c3546d, content: '
In September 1695, Captain Henry Every, an English pirate on board the Fancy, reached the Straits o...', meta: {'name': 'East_India_Company', 'source_id': 'e06fca07272816e944b588c975118bc6baa76ae98cc186fe22f94dfd06cc38cb', 'page_number': 1}, score: 0.5417964631676105)]",0.0,0.18923906981945038,0.0,0.0,0.0
When did Travel + Leisure list Yale as one of the most beautiful campuses?,2011,2011,"[Document(id=92daacd08f6215b2b6c9a23e96940ae9ffa3af8f6a0300108c6bfcf840702db9, content: ' In western New Haven, the university holds 500 acres (2.0 km2) of athletic facilities, including th...', meta: {'name': 'Yale_University', 'source_id': 'f33638c4d6b8d7572ba500f3a8affca1729aae3046c83a94e2a7424dd50f6549', 'page_number': 1}, score: 0.5900821044427363)]",1.0,1.0,1.0,1.0,1.0
What sort of variants did the Human Genome Project indicate that many of the measured transcripts were?,alternative variants,non-repetitive,"[Document(id=35aa1cb690df59867ee05e5097593f48e97261d2c2794a4fcd261522b374c202, content: ' In December 2013, scientists first sequenced the entire genome of a Neanderthal, an extinct species...', meta: {'name': 'Genome', 'source_id': '18d3410858e240e5596ce2f22db31a3f6dcd18aba98f4fb8d8e801b7e537aceb', 'page_number': 1}, score: 0.5173390507269158)]",0.0,0.2370980978012085,0.0,0.0,0.0
During what year did the Italians invade Libya?,1911,1911,"[Document(id=1b5c167a9d5d609ea5fb8a97ac9f8e9db1b78d5c91d2f95320c7a861768e926e, content: ' He repeatedly expressed a preference for the desert over the city and retreated to the desert to me...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 0.610828310088769)]",1.0,1.000000238418579,1.0,1.0,1.0
What did Davidson believe the God of Aristotle is synonymous with?,rational thought,rational thought,"[Document(id=707efe35d39bbe6f12111e251260c07bcfa48cea8000d7e2c9680c78ec3b9dcc, content: '"" The theory was indebted to Aristotle's pluralism and his concepts of Soul, the rational, living as...', meta: {'name': 'Idealism', 'source_id': '55a0bd42a4a737442a2d93fe0926424e236910de01b2406ed43c174f2225ff9d', 'page_number': 1}, score: 0.530264670750077)]",1.0,1.0,1.0,1.0,1.0
What percentage of students at Notre Dame are the children of former Notre Dame students?,21–24%,21–24%,"[Document(id=4a2399f100a536a4baf71c5dedf166c45f09b1b237a505e9a84faf1da7fd8a1b, content: '
In 2014 the Notre Dame student body consisted of 12,179 students, with 8,448 undergraduates, 2,138 ...', meta: {'name': 'University_of_Notre_Dame', 'source_id': '4d72b1adc03b693b389a144097b6ebc1668cfbaef6fa42bbc023428ed14a60d9', 'page_number': 1}, score: 0.6933619621704381)]",1.0,1.0,1.0,1.0,1.0
On what day did U.S> planes located Ozawa's fleet?,second,25 October,"[Document(id=f338e2189fa194b23ca50a67ebd0647e84f119f03f303e8a80c0ee355a155d72, content: ' commanders ignored reports that Kurita had turned back towards San Bernardino Strait. They had take...', meta: {'name': 'Pacific_War', 'source_id': 'bbc89e90f0fa3a97026e63250a28c1a17f157ab8c6d81bc70d6d55b8da059c57', 'page_number': 1}, score: 0.7028943836880425)]",1.0,0.24027208983898163,1.0,1.0,1.0
Greek was crowned the European champions in what event?,Euro 2004,2005 European Championship,"[Document(id=76be05dc0de2dfbcf6d3d16e80abbfa4ee57f55d30696681b941ecd6ff700822, content: 'O.K. Greek basketball teams are the most successful in European basketball the last 25 years, having...', meta: {'name': 'Greece', 'source_id': '13d8bb8decd2812a2721cd8f6ecffbf13e7a3bc07776ab008e28497e15162217', 'page_number': 1}, score: 0.6882304367381349)]",1.0,0.7931281328201294,1.0,1.0,1.0
Which tense indicates that an action hasn't finished?,imperfective,past and present,"[Document(id=27c48c714f7a7d5c0daa9f28a8e02d3375d014da26ecdbb43d24c3a5f42b97ed, content: ' Typical of a Slavic language, Czech cardinal numbers one through four allow the nouns and adjective...', meta: {'name': 'Czech_language', 'source_id': 'b7b15f8c583c24627f86dae71c96a8b788adafb4e0606251ec9a06307cc37f6c', 'page_number': 1}, score: 0.35658768086529163)]",0.0,0.22152823209762573,0.0,0.0,0.0
What acoustic element could be distorted by different audio settings in iPods prior to 2007?,Bass,bass,"[Document(id=2a2aed1469e1865e2816d1c4cee4f53887b00f04578d64882e7a5207977b4a70, content: ' in 2005.
In mid-2015, several new color schemes for all of the current iPod models were spotted in ...', meta: {'name': 'IPod', 'source_id': 'f0324763387a7e11c235569bada6935891b2c5ba40dd065ab5acc1bb5de8dbed', 'page_number': 1}, score: 0.657611807312876)]",1.0,1.0,1.0,1.0,1.0
In what way can Neutral triatomic hydrogen exist?,excited form,excited form,"[Document(id=814f2c2136f18b6a49318bf9a19fad148d9b272f987b2539771dc5dbd3beca10, content: '
Under ordinary conditions on Earth, elemental hydrogen exists as the diatomic gas, H2. However, hyd...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.5947984648702281)]",1.0,1.0,1.0,1.0,1.0
How are children used in the conflicts in Burma?,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements,"[Document(id=ff11a1c6102e2b293943cbcfb8c2935799487df6f465dea412c00844c1c7c655, content: '"" In July 2013, the Assistance Association for Political Prisoners indicated that there were approxi...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 0.6589232659427924)]",1.0,0.9912453889846802,1.0,1.0,1.0
In what decades were Arsenal players stereotyped in a negative way?,1970s and 1980s,1970s and 1980s,"[Document(id=ac63b8357f80e413cededa7c5a37849ede32b9c8d7d3181d6e287572836f5f86, content: ' They formed the backdrop to one of the earliest football-related films, The Arsenal Stadium Mystery...', meta: {'name': 'Arsenal_F.C.', 'source_id': 'b197b14120aabbc3bf2073d4b3e99c1c51d56d5ac5248f8a97dadcfa056a6f7e', 'page_number': 1}, score: 0.5470057790543041)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did new construction start in Melbourne?,late 1890s,late 1890s,"[Document(id=e7a2f32f10a857b188ae10953333d02317612155cbae0e2ac8e0bf5365da90e4, content: ' The Melbourne financial crisis was a contributing factor in the Australian economic depression of t...', meta: {'name': 'Melbourne', 'source_id': 'e9cc00699ea29b72949874ec0e147efa277ecdaa2a727246f376aab1a8d342bd', 'page_number': 1}, score: 0.5958355202000913)]",1.0,1.0,1.0,1.0,1.0
