questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
In which year was a settlement reached regarding GE's pollution of the Housatonic River?,1999,1977,"[Document(id=0869972e54922afd3497ba60a5f3e981d9c0ab240629036531512fe359bc4da8, content: ' Around the same time, General Electric's Canadian counterpart, Canadian General Electric, was forme...', meta: {'name': 'General_Electric', 'source_id': '26d4044eb2d79191635af69e57c262af8041a70871e60e989128c458529f04cc', 'page_number': 1}, score: 0.5524063253173699)]",1.0,0.5505510568618774,1.0,1.0,1.0
What area in Charleston is considered the 'industrial area'?,the city's Neck area,Charleston–North Charleston–Summerville Metropolitan Statistical Area,"[Document(id=a00baea2441c87e38109afe86358b94ae591d905c9ff5c35c440986bd364ee66, content: 'Charleston is the oldest and second-largest city in the U.S. state of South Carolina, the county sea...', meta: {'name': 'Charleston,_South_Carolina', 'source_id': '6135d76cf2064b0c4f70e685c5c7e15b8093869ebd10f9a74e8acb07e2173763', 'page_number': 1}, score: 0.5246972383754526)]",1.0,0.3331555128097534,1.0,1.0,1.0
In what year did Frédéric obtain citizenship in France?,1835,1835,"[Document(id=e4be5f97eecad8f13742697394da51c6177446b3b3d0eac7d06873a3b5294293, content: '"" When in September 1831 he learned, while travelling from Vienna to Paris, that the uprising had be...', meta: {'name': 'Frédéric_Chopin', 'source_id': '5e95b80d7ceb3febb2d1a7dfe09730771a231fc8d23c15cd74d3fa2327cfcb14', 'page_number': 1}, score: 0.6957076687039898)]",1.0,1.0,1.0,1.0,1.0
What was Tesla afraid someone was trying to do with his invention?,steal the invention,put into patent protection,"[Document(id=bf93e5ca5e1091757426fa6d168a7b90f8c1d9dad833880ffcb9b06d8ad2b0f7, content: ' There are a minimum of 278 patents issued to Tesla in 26 countries that have been accounted for. Ma...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 0.6380459636569318)]",1.0,0.5425417423248291,1.0,1.0,1.0
What is the group called that does not agree with government at all?,anarchists,cordon sanitarian,"[Document(id=da081545e8e8020b03087fbbcde823b131a8ffeb227970cc6962ac2b8197ec87, content: ' When a party achieves enough seats in an election to form a majority, the party's frontbench become...', meta: {'name': 'Political_party', 'source_id': '476a9215de81b75a4f17737eed1679570973e55b5ed6175aa0ec1014b09d4632', 'page_number': 1}, score: 0.44697301723543903)]",0.0,0.23455810546875,0.0,0.0,0.0
What was the name of the bookstore the authors met in?,Old Corner Bookstore,Stationers' Hall,"[Document(id=8efeacba5808472fcf5765653cdacd88f38b8ca6c851464247d3804997f7fc32, content: ' His estimate that writing his ""big book"" would take five years was optimistic.
On the Origin of Spe...', meta: {'name': 'On_the_Origin_of_Species', 'source_id': 'adac4711b7d224abae00474e53083755e6a0b31beb5aef768574d738fabcf0e6', 'page_number': 1}, score: 0.4229277754222375)]",0.0,0.28779086470603943,0.0,0.0,0.0
Time and space are both examples of what type of resource?,complexity resources,fundamental intellectual structure,"[Document(id=dd4f4d9a87883e0aa9f9e24e4db2a323a2a0555ed35dcc2ef63f816e15bbcd52, content: 'Time has long been a major subject of study in religion, philosophy, and science, but defining it in...', meta: {'name': 'Time', 'source_id': 'f3ee42c6d38306d65c6207a15a1b9c65ff08a69728d5d0197f9593548177b229', 'page_number': 1}, score: 0.4628609019980579)]",0.0,0.3731681704521179,0.0,0.0,0.0
What had happened to Frederick's extra troops from Russia?,"Catherine, who ended Russia's alliance with Prussia and withdrew from the war",placed a corps of his own troops under Frederick's command,"[Document(id=d7342a0e3021ae2d3bba679cf10ecb72ddc69518be33b380ee6b9e8f5e4d03c9, content: '
On the eastern front, progress was very slow. The Russian army was heavily dependent upon its main ...', meta: {'name': 'Seven_Years%27_War', 'source_id': '3ce1ed9d37c2147a385da7d5e5b943fd3d7b17c5d89dca3dd9b367b2b1f095e3', 'page_number': 1}, score: 0.7072835413098615)]",1.0,0.28195881843566895,1.0,1.0,1.0
What percentage of its workforce did Dell terminate in from 2007 to 2008?,10%,10%,"[Document(id=cea0f1307bbe685005f9642d975856221cf9a5dd6f18a7b87c780156408770d1, content: '”
On April 23, 2008, Dell announced the closure of one of its biggest Canadian call-centers in Kanat...', meta: {'name': 'Dell', 'source_id': '2a4fe0f2b4ecfc25a3563020204c8a55c9674b77ca6df3c224557299cb0a5581', 'page_number': 1}, score: 0.659275856771866)]",1.0,1.0000001192092896,1.0,1.0,1.0
What organization was Rome's official caretaker?,the senate,Imperial cult,"[Document(id=5c227c76e8d8e1973e37da3019c94002ad552b20f22cf982d543b6a8c3e74922, content: '
Military settlement within the empire and at its borders broadened the context of Romanitas. Rome's...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 0.5785378976346987)]",1.0,0.20699740946292877,1.0,1.0,1.0
Who chose BYU as the location of the national Middle East Language Resource Center?,United States Department of Education,United States Department of Education,"[Document(id=73c809a12535348ffed165eff42c189f3aa95c6ed455c42b5e7932cd44167a8d, content: ' Several of its language programs are the largest of their kind in the nation, the Russian program b...', meta: {'name': 'Brigham_Young_University', 'source_id': 'cb3b81b6f2c540426803106face67bc5fd4db7b1a9ef422ec3601456732b4785', 'page_number': 1}, score: 0.6349932241694249)]",1.0,1.0,1.0,1.0,1.0
Who discovered Hydrogen gas?,Robert Boyle,Robert Boyle,"[Document(id=b562ec53d471dfbb3ba9b12247b16c622039308f7ec5b5b5344127cfeb67e87d, content: '
In 1671, Robert Boyle discovered and described the reaction between iron filings and dilute acids, ...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.6552354556870785)]",1.0,1.0,1.0,1.0,1.0
Where was Polybius forced to go as hostage?,Rome,Milan,"[Document(id=423e38d8a6d6af214d9084d6c9c45752923b4fc73735c2d71dfaf17e2be72ac8, content: ' He sent him, indeed, five hundred pieces of gold ""to bear his charges"" but Liberius refused them, s...', meta: {'name': 'Athanasius_of_Alexandria', 'source_id': '2a8e7ec0a44075f1a567744982dcecf4bcea19f0065d4f73c742398a05fa1642', 'page_number': 1}, score: 0.5515330125237783)]",0.0,0.5594199895858765,0.0,0.0,0.0
In what decade was disco popular?,1970s,1970s,"[Document(id=2a3289df636bba9b6194e462e8116e6249c5ae5ad18c639ded7e73b593b09e4a, content: ' Other performing arts venues in Miami include the Gusman Center for the Performing Arts, Coconut Gr...', meta: {'name': 'Miami', 'source_id': '39ab1ce422fd3baeedbb69a9a90b4c0e43c513f6161698478a96f09e5d9f7285', 'page_number': 1}, score: 0.5362407528966322)]",1.0,1.0,1.0,1.0,1.0
What do the rivers form?,lakes,Nieuwe Maas,"[Document(id=c76f28ed2994796f7f3a5aeea9229958f03f574059e71701fc815116b1cba0e0, content: ' Since the Rhine contributes most of the water, the shorter term Rhine Delta is commonly used. Howev...', meta: {'name': 'Rhine', 'source_id': '23686e48a61504679a91dac10d83b287aef3dff7dabc0ab881c281059187ce6a', 'page_number': 1}, score: 0.47601402875176224)]",0.0,0.16586217284202576,0.0,0.0,0.0
What were the first 256 code points of Unicode made identical to? ,ISO-8859-1,ISO-8859-1,"[Document(id=e5a1e75e17e8253dc7c01b0468f9e5c5d8a150581ae96fc8d4a0f6136ae9d79a, content: 'Unicode is a computing industry standard for the consistent encoding, representation, and handling o...', meta: {'name': 'Unicode', 'source_id': '5466bae2d66ecdb546af3cc34795de9f594465bd49e997a8c32cca0dc3b5d1e2', 'page_number': 1}, score: 0.653812371157898)]",1.0,1.0,1.0,1.0,1.0
"How many countries did her song ""Irreplaceable"" get number one status in?",five,"118 million records worldwide (a further 60 million additionally with Destiny's Child), making her one of the best-selling music artists of all time. The Recording Industry Association of America (RIAA) listed Beyoncé as the top certified artist of the 2000s, with a total of 64 certifications. Her songs ""Crazy in Love"", ""Single Ladies (Put a Ring on It)"", ""Halo"", and ""Irreplaceable"" are some of the best-selling singles of all time worldwide","[Document(id=052d7cad4bc7b3bd257fcbeb66826373b8ba4096023106374a2e07541664cccf, content: '
Beyoncé has received numerous awards. As a solo artist she has sold over 15 million albums in the U...', meta: {'name': 'Beyoncé', 'source_id': 'df5e2ca169dc6cf68bbfa81e78478ec035f276c65d7f24df15ba60a18401232b', 'page_number': 1}, score: 0.5123708652895399)]",1.0,0.09557723253965378,1.0,1.0,1.0
How many Examination Boards exist in India?,30,NIPER) and National Institute of Nutrition (NIN). Hyderabad has five,"[Document(id=2a60820f19599e70a11ffdf68cff487cf35e2e6c1fa7acfbb591eec5701ddc2b, content: ' Depending on the institution, students are required to sit the Secondary School Certificate or the ...', meta: {'name': 'Hyderabad', 'source_id': 'e032b0dc6babeab40ef746299b8fdda8c0f0f12976c0b900e8ed7ca60ce1802d', 'page_number': 1}, score: 0.4533602356519226)]",0.0,-0.009233260527253151,0.0,0.0,0.0
What play showed an early depiction of civil disobedience?,Antigone,Alice in Wonderland,"[Document(id=b4e00b0a3e6a4f73089e8f957908f72dbaf1af9ec0bbe25f4c7241c91d74c097, content: ' In reviewing the voluminous literature on the subject, the student of civil disobedience rapidly fi...', meta: {'name': 'Civil_disobedience', 'source_id': '505ac0ceafea50bbbfc74281c3c932b97c3074217d7ffe74512a2d0eb97fe491', 'page_number': 1}, score: 0.5260499178464622)]",1.0,0.25487321615219116,1.0,1.0,1.0
"Once in conversation with the Queen, how is Elizabeth addressed?",Ma'am,Lilibet,"[Document(id=564415855a4c3e99a6bd07fa1bf9f505a2d4db183f3d7afe4eba215305953cf5, content: ' She and her husband undertook an extensive tour of the United Kingdom, while her children and grand...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 0.5272145651819172)]",1.0,0.3128524124622345,1.0,1.0,1.0
In what century did Paris become largely into fashion?,19th,19th,"[Document(id=faa03729332a5c07c1c9d6d87747d15af8b3043f87a9cff7389d9a1c23d97c7c, content: '
Paris has been an international capital of high fashion since the 19th century, particularly in the...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 0.6398172942259656)]",1.0,1.0,1.0,1.0,1.0
When did Alfred the Great begin his reign?,871,middle of the 10th century,"[Document(id=020b06606f9be0ef225d06a65fe75136a36d3c27c244908b82a80ac5c2785da3, content: ' 871–899) came to an agreement with the Viking invaders in the late 9th century, resulting in Danish...', meta: {'name': 'Middle_Ages', 'source_id': 'f13b345e20c54b6cc55363080d7492474df62715717172aa9f1029f286010ad9', 'page_number': 1}, score: 0.49354982401776937)]",1.0,-0.022137032821774483,1.0,1.0,1.0
What two methods can be used when using Load Testing?,data or a large number of users,large quantities of data or a large number of users,"[Document(id=dd704f4bc758ab475db02844a8a24263dd4fdb32afbc7f7dc86b810f8fa62e4f, content: '
Load testing is primarily concerned with testing that the system can continue to operate under a sp...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.6185313518586624)]",1.0,0.9246095418930054,1.0,1.0,1.0
what may possibly be a solution to net neutrality concerns? ,municipal broadband,paid peering agreements,"[Document(id=020a4a6bf0a6435c7f8cac6b6e8e1cb5ee8f050c453f14b679151d213b0fd453, content: ' Under the terms of the agreement Comcast was to acquire 100% of Time Warner Cable. However, on Apri...', meta: {'name': 'Comcast', 'source_id': 'd36d794351d6cb7a4e24e8049738c242828e19254a9104589071daf07cc13503', 'page_number': 1}, score: 0.5240737955936977)]",0.0,0.29451510310173035,0.0,0.0,0.0
What are the ground-attack aircraft in the USAF usually deployed in support for? ,U.S. ground forces,"interception of bombers and other fighters, reconnaissance, and patrol","[Document(id=d2709fd4938aadfc321fd75534f338a1182dec7bcf787b2638ddb43d1a59b926, content: ' Special Operations Command (USSOCOM). It conducts long-range, special operations missions, and is e...', meta: {'name': 'United_States_Air_Force', 'source_id': '1bb222de66e5a2c81f1d5b75bf3eced066939aec82934a5cb176a607b4e8cc8f', 'page_number': 1}, score: 0.4702763385999099)]",1.0,0.19300077855587006,1.0,1.0,1.0
 In what year did the invasion of Russia take place?,1812,1939–40,"[Document(id=8c3b20fc00a1588118787fa4929e17ca6008ab28ed89e8c899ff91d209aec2b1, content: 'The stated clauses of the Nazi-Soviet non-aggression pact were a guarantee of non-belligerence by ea...', meta: {'name': 'Molotov%E2%80%93Ribbentrop_Pact', 'source_id': 'f84d8572ce2c244709e2c253bb9092c0696ebcc07d3cd3874dc2b5a25c448e7f', 'page_number': 1}, score: 0.5333525757691033)]",0.0,0.37150004506111145,0.0,0.0,0.0
What was the practice of religion to the Romans?,personal choice,to absorb the deities and cults of other peoples,"[Document(id=876b4580a64fd77fb8816f9aef13a054a2ac16b7e85433b15298374090048432, content: ' Women, slaves, and children all participated in a range of religious activities. Some public ritual...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 0.6360686226922287)]",1.0,0.12295319885015488,1.0,1.0,1.0
What is one example of failure testing?,Software fault injection,"defects in dead code will never result in failures. A defect can turn into a failure when the environment is changed. Examples of these changes in environment include the software being run on a new computer hardware platform, alterations in source data, or interacting with different software","[Document(id=f10f419092a1f6acf685021bef11a7a6ebef797bdd44e3997bd6b4a635aa2a89, content: ' Not all defects will necessarily result in failures. For example, defects in dead code will never r...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 0.5932129675513269)]",1.0,0.5290453433990479,1.0,1.0,1.0
"Out of the maximum amount of players allowed, one must be a what?",goalkeeper,three,"[Document(id=85f535796cef4ec10db8a4fd4e565960608be55322b93bae284e720192b9a26d, content: '
A number of players may be replaced by substitutes during the course of the game. The maximum numbe...', meta: {'name': 'Association_football', 'source_id': 'f2b7305b09ad8a43b8389a5eb2d84b8ea4b4deaa7968d21fe9da9da9ecda2c6b', 'page_number': 1}, score: 0.5656282796723537)]",1.0,0.2386261373758316,1.0,1.0,1.0
In which year was the new constitution ratified?,1855,1884 that produced a constitution ratified 3:1 by Montana citizens in November 1884,"[Document(id=10085273dcf2e8add6fd060b7e5ee171cced6c2e779468105fa3f236158226ca, content: ' Surveys in 1874, 1875 and 1876 helped spark the Great Sioux War of 1876. The transcontinental NPR w...', meta: {'name': 'Montana', 'source_id': '556dc408ae9a8cf251c8082c455043f3c354c7457c6fe7793c307babf666b651', 'page_number': 1}, score: 0.485443964150987)]",0.0,0.2675617039203644,0.0,0.0,0.0
What vessel was attacked in 1845?,Naiad,Naiad,"[Document(id=c450c10c9cc7ec2362a5a8c23142549f03d77146379f9bb96ab788f8c91887e3, content: ' One year later, the American schooner Dolphin arrived and picked up two boys, the last survivors of...', meta: {'name': 'Marshall_Islands', 'source_id': '762a4f6095de127ded5441c7a17d1c9c38f731ac9cb1ffe8de30af6573be7edf', 'page_number': 1}, score: 0.5314080714125682)]",1.0,1.0000001192092896,1.0,1.0,1.0
When did Travel + Leisure list Yale as one of the most beautiful campuses?,2011,1701,"[Document(id=d46a97edd9b0790dc5e0cbfa41c3f7905f20cfefe131cf9ee37d29a73ae1c3c8, content: 'Yale University is an American private Ivy League research university in New Haven, Connecticut. Fou...', meta: {'name': 'Yale_University', 'source_id': 'f33638c4d6b8d7572ba500f3a8affca1729aae3046c83a94e2a7424dd50f6549', 'page_number': 1}, score: 0.5084767247878694)]",1.0,0.2268960326910019,1.0,1.0,1.0
What sort of variants did the Human Genome Project indicate that many of the measured transcripts were?,alternative variants,moderate levels,"[Document(id=073df342a989619b1eec131e4197dffb009cfe81b1f8022d1a8cd8b13985d1db, content: ' The Human Genome Project states ""People who have lived in the same geographic region for many gener...', meta: {'name': 'Race_(human_categorization)', 'source_id': '1232f7fe18d6e2adb87627ce2042b468cfa3fb9ba0b6afb2165c345f440b5339', 'page_number': 1}, score: 0.5611322350404006)]",0.0,0.14990273118019104,0.0,0.0,0.0
During what year did the Italians invade Libya?,1911,1911,"[Document(id=d5a42bacf8a08d601a973e5bad25b36c41015f76de0d512f9c3130d5e87ae4de, content: ' He repeatedly expressed a preference for the desert over the city and retreated to the desert to me...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 0.584297128771873)]",1.0,1.0000001192092896,1.0,1.0,1.0
What did Davidson believe the God of Aristotle is synonymous with?,rational thought,Ilion,"[Document(id=bfdb2859c4aba7b42fa442a55f6ab1b3ece70f89cdc51e7d48df4e96e7091e95, content: '
As god of colonization, Apollo gave oracular guidance on colonies, especially during the height of ...', meta: {'name': 'Apollo', 'source_id': '2eaf6f8c7cfd741cc2ece4f65e91b75ad204489bacd14efebc4697a9395dbb00', 'page_number': 1}, score: 0.5127319887009952)]",0.0,0.06766567379236221,0.0,0.0,0.0
What percentage of students at Notre Dame are the children of former Notre Dame students?,21–24%,"1987–2005), there was a rapid growth in the school's reputation, faculty, and resources. He increased the faculty by more than 500 professors; the academic quality of the student body has improved dramatically, with the average SAT score rising from 1240 to 1360; the number of minority students more than doubled; the endowment grew from $350 million to more than $3 billion; the annual operating budget rose from $177 million to more than $650 million; and annual research funding improved from $15 million to more than $70 million. Notre Dame's most recent[when?] capital campaign raised $1.","[Document(id=f676fd95f068792ff77624bf3b35dae04ac9867081bfd07e539ab85e7d1bd983, content: ', Notre Dame's Vice President of Student Affairs, added that coeducation ""opened up a whole other po...', meta: {'name': 'University_of_Notre_Dame', 'source_id': '4d72b1adc03b693b389a144097b6ebc1668cfbaef6fa42bbc023428ed14a60d9', 'page_number': 1}, score: 0.5139353889406519)]",1.0,0.07369742542505264,1.0,1.0,1.0
On what day did U.S> planes located Ozawa's fleet?,second,24 October,"[Document(id=67d402d488ad87fcda2d30f304cebc3d3ab52520c994807e5b06e892c3a0e1e1, content: ' The carriers had only 108 planes. The force was not spotted by the Allies until 16:40 on 24 October...', meta: {'name': 'Pacific_War', 'source_id': 'bbc89e90f0fa3a97026e63250a28c1a17f157ab8c6d81bc70d6d55b8da059c57', 'page_number': 1}, score: 0.694417436054523)]",1.0,0.241010844707489,1.0,1.0,1.0
Greek was crowned the European champions in what event?,Euro 2004,Euro 2004,"[Document(id=9c5e4e5ebe04f6d60e8e13bc3cfe5cd0c8fa7c41c1148c916c472a26ca7c677b, content: ' Their best ever performance was in the 1896 Summer Olympics, when Greece finished second in the med...', meta: {'name': 'Greece', 'source_id': '13d8bb8decd2812a2721cd8f6ecffbf13e7a3bc07776ab008e28497e15162217', 'page_number': 1}, score: 0.5942357834131707)]",1.0,1.0000001192092896,1.0,1.0,1.0
Which tense indicates that an action hasn't finished?,imperfective,imperfective,"[Document(id=b086dbc67b80e6f26b1e823c6ec440f8f645661a3c528184598912bb2cd8d10b, content: ' On occasion of the publication’s 45th anniversary, the Croatian weekly journal Forum published the ...', meta: {'name': 'Serbo-Croatian', 'source_id': '2cc55814bc801258e8300ed82e003428dbf11715c74ad99297d61c5dd77023f4', 'page_number': 1}, score: 0.43658414340153945)]",1.0,1.0,1.0,1.0,1.0
What acoustic element could be distorted by different audio settings in iPods prior to 2007?,Bass,bass instruments,"[Document(id=25a9235e2187510deb110e2fe84f6e0f7a2dbacbbd0bd491e44e8a83b3be8cbf, content: ' This would happen for EQ settings like R&B, Rock, Acoustic, and Bass Booster, because the equalizer...', meta: {'name': 'IPod', 'source_id': 'f0324763387a7e11c235569bada6935891b2c5ba40dd065ab5acc1bb5de8dbed', 'page_number': 1}, score: 0.6185783377431922)]",1.0,0.8350290060043335,1.0,1.0,1.0
In what way can Neutral triatomic hydrogen exist?,excited form,excited form,"[Document(id=f649524cdd28fbe2ba5a3cadae832b66d8fef791e1b4613b5d6705e7ca2b49a9, content: ' As a plasma, hydrogen's electron and proton are not bound together, resulting in very high electric...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 0.6261915857181519)]",1.0,1.0,1.0,1.0,1.0
How are children used in the conflicts in Burma?,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.,All male children in Buddhist families are encouraged to be a novice (beginner for Buddhism) before the age of twenty and to be a monk after the age of twenty,"[Document(id=24b43e7abfd404fae93d249c1ea9b3f3291572fa9a977ea3adc12146d7d194a0, content: ' The arts, particularly literature, have historically been influenced by the local form of Theravada...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 0.5226686003616492)]",1.0,0.32406651973724365,1.0,1.0,1.0
In what decades were Arsenal players stereotyped in a negative way?,1970s and 1980s,late 1980s,"[Document(id=349c47b6563932e744137ad0a14f4e1d1070e837af1798aca5b22b7d3f21f0d6, content: ' The club's location, adjoining wealthy areas such as Canonbury and Barnsbury, mixed areas such as I...', meta: {'name': 'Arsenal_F.C.', 'source_id': 'b197b14120aabbc3bf2073d4b3e99c1c51d56d5ac5248f8a97dadcfa056a6f7e', 'page_number': 1}, score: 0.5504963556882005)]",1.0,0.885123610496521,1.0,1.0,1.0
When did new construction start in Melbourne?,late 1890s,1837,"[Document(id=5ed927b9faadf3b3a6f63549d7a184e5e8bf2c6feda205d37278fbf8ee21158e, content: '
Batman's Treaty with the Aborigines was annulled by the New South Wales governor (who at the time g...', meta: {'name': 'Melbourne', 'source_id': 'e9cc00699ea29b72949874ec0e147efa277ecdaa2a727246f376aab1a8d342bd', 'page_number': 1}, score: 0.5670046274040195)]",1.0,0.4998088479042053,1.0,1.0,1.0
