questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
What was AJ Ayer an important member of?,Logical empiricism,the Arian Party,"[Document(id=2e20ace02a4527c4c0706b6e9a1dacf4dc045af3a98b5588a0e82992e03d18ef, content: ' Nevertheless, the practice of saying it at the altar grew; eventually Pius V made this practice uni...', meta: {'name': 'Athanasius_of_Alexandria', 'source_id': '2a8e7ec0a44075f1a567744982dcecf4bcea19f0065d4f73c742398a05fa1642', 'page_number': 1}, score: 137.83753446354876)]",0.0,0.04274138808250427,0.0,0.0,0.0
In which year was a settlement reached regarding GE's pollution of the Housatonic River?,1999,1977,"[Document(id=0869972e54922afd3497ba60a5f3e981d9c0ab240629036531512fe359bc4da8, content: ' Around the same time, General Electric's Canadian counterpart, Canadian General Electric, was forme...', meta: {'name': 'General_Electric', 'source_id': '26d4044eb2d79191635af69e57c262af8041a70871e60e989128c458529f04cc', 'page_number': 1}, score: 116.6152783244603)]",1.0,0.4726710319519043,1.0,1.0,1.0
What area in Charleston is considered the 'industrial area'?,the city's Neck area,downtown medical district,"[Document(id=f2ed49ccc8f85dd664fcdca57c3499ff0b7c7b7afb1177548f6b0038c9e3b49f, content: ' The downtown medical district is experiencing rapid growth of biotechnology and medical research in...', meta: {'name': 'Charleston,_South_Carolina', 'source_id': '6135d76cf2064b0c4f70e685c5c7e15b8093869ebd10f9a74e8acb07e2173763', 'page_number': 1}, score: 144.2052302061412)]",1.0,0.3277379870414734,1.0,1.0,1.0
In what year did Frédéric obtain citizenship in France?,1835,mulatto and octoroon,"[Document(id=92de78073423bb03eb54a64d0f332ce68f1771bd6a477f077368c5e13d629e9a, content: ' However, in its Recommendation ECRI uses this term in order to ensure that those persons who are ge...', meta: {'name': 'Race_(human_categorization)', 'source_id': '1232f7fe18d6e2adb87627ce2042b468cfa3fb9ba0b6afb2165c345f440b5339', 'page_number': 1}, score: 108.95556425556728)]",0.0,0.04100791737437248,0.0,0.0,0.0
What was Tesla afraid someone was trying to do with his invention?,steal the invention,sell his idea to the U.S. military,"[Document(id=727f582f5aae2334de1fd6ecfae66ae1de524ec5b00a77311c574a592fabdcb3, content: ' Louis, Missouri, the Franklin Institute in Philadelphia, Pennsylvania, and the National Electric Li...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 156.11323355057357)]",1.0,0.2841935157775879,1.0,1.0,1.0
What is the group called that does not agree with government at all?,anarchists,cordon sanitarian,"[Document(id=da081545e8e8020b03087fbbcde823b131a8ffeb227970cc6962ac2b8197ec87, content: ' When a party achieves enough seats in an election to form a majority, the party's frontbench become...', meta: {'name': 'Political_party', 'source_id': '476a9215de81b75a4f17737eed1679570973e55b5ed6175aa0ec1014b09d4632', 'page_number': 1}, score: 101.09700252196419)]",0.0,0.14516454935073853,0.0,0.0,0.0
What was the name of the bookstore the authors met in?,Old Corner Bookstore,Bibliothèque Bleue,"[Document(id=431a21bc2021ab05bedf5f9c62189ca16d692858fb84414f96b2f293034850da, content: '"" Women, as salonnières, were ""the legitimate governors of [the] potentially unruly discourse"" that ...', meta: {'name': 'Age_of_Enlightenment', 'source_id': 'd6935b64f79e30b7c3de4c952b643a55674c548cd0bb703870a094fd3e646d84', 'page_number': 1}, score: 94.00186696356431)]",0.0,0.2553384304046631,0.0,0.0,0.0
Time and space are both examples of what type of resource?,complexity resources,memory,"[Document(id=fcc8eaffb3c19e9488a36ba4b6b749da52a91f8712d5e0620ae7488f9ed8fade, content: ' Graphics processors and computers with SIMD and MIMD features often contain ALUs that can perform a...', meta: {'name': 'Computer', 'source_id': 'a39560aa5caca299e2e8876ee9b291a51b896b645abcc4d5f2a790a0fa89fcef', 'page_number': 1}, score: 96.26642504147465)]",0.0,0.30840399861335754,0.0,0.0,0.0
What had happened to Frederick's extra troops from Russia?,"Catherine, who ended Russia's alliance with Prussia and withdrew from the war",Frederick moved the bulk of his eastern forces to Pomerania,"[Document(id=2d6f9a27ae03d73ce7ee871f068b5e485decdd52e7f7cb2530780627731891ae, content: ' First, Frederick devastated Prince Soubise's French force at the Battle of Rossbach on 5 November 1...', meta: {'name': 'Seven_Years%27_War', 'source_id': '3ce1ed9d37c2147a385da7d5e5b943fd3d7b17c5d89dca3dd9b367b2b1f095e3', 'page_number': 1}, score: 168.14260150153137)]",1.0,0.3530529737472534,1.0,1.0,1.0
What percentage of its workforce did Dell terminate in from 2007 to 2008?,10%,10%,"[Document(id=cea0f1307bbe685005f9642d975856221cf9a5dd6f18a7b87c780156408770d1, content: '”
On April 23, 2008, Dell announced the closure of one of its biggest Canadian call-centers in Kanat...', meta: {'name': 'Dell', 'source_id': '2a4fe0f2b4ecfc25a3563020204c8a55c9674b77ca6df3c224557299cb0a5581', 'page_number': 1}, score: 156.44545320970798)]",1.0,0.9999999403953552,1.0,1.0,1.0
What organization was Rome's official caretaker?,the senate,The Vestals,"[Document(id=ec3ca2da10a5b33dfa44ec5cda121def852283ef4e6ecfef559bf7ea1b8ac7e1, content: ' Cult donations were the property of the deity, whose priest must provide cult regardless of shortfa...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 143.92065782312642)]",1.0,0.13071516156196594,1.0,1.0,1.0
Who chose BYU as the location of the national Middle East Language Resource Center?,United States Department of Education,United States Department of Education,"[Document(id=73c809a12535348ffed165eff42c189f3aa95c6ed455c42b5e7932cd44167a8d, content: ' Several of its language programs are the largest of their kind in the nation, the Russian program b...', meta: {'name': 'Brigham_Young_University', 'source_id': 'cb3b81b6f2c540426803106face67bc5fd4db7b1a9ef422ec3601456732b4785', 'page_number': 1}, score: 206.8994736921715)]",1.0,1.0,1.0,1.0,1.0
Who discovered Hydrogen gas?,Robert Boyle,Robert Boyle,"[Document(id=b562ec53d471dfbb3ba9b12247b16c622039308f7ec5b5b5344127cfeb67e87d, content: '
In 1671, Robert Boyle discovered and described the reaction between iron filings and dilute acids, ...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 206.25156723372163)]",1.0,0.9999998807907104,1.0,1.0,1.0
Where was Polybius forced to go as hostage?,Rome,Milan,"[Document(id=423e38d8a6d6af214d9084d6c9c45752923b4fc73735c2d71dfaf17e2be72ac8, content: ' He sent him, indeed, five hundred pieces of gold ""to bear his charges"" but Liberius refused them, s...', meta: {'name': 'Athanasius_of_Alexandria', 'source_id': '2a8e7ec0a44075f1a567744982dcecf4bcea19f0065d4f73c742398a05fa1642', 'page_number': 1}, score: 143.824958900112)]",0.0,-0.021660974249243736,0.0,0.0,0.0
In what decade was disco popular?,1970s,1980s,"[Document(id=a1ebb6111bad62b247dd1b756728c9569fa6d4b9a446c19b1950e68e79933994, content: ' As of 2015, house music remains extremely popular in both clubs and in the mainstream pop scene whi...', meta: {'name': 'House_music', 'source_id': 'c556f4a459e8a99b6d2065bab8fd6a918d0a00f13291aad2473922492e4abf2e', 'page_number': 1}, score: 174.3308231329952)]",0.0,0.7754139304161072,0.0,0.0,0.0
What do the rivers form?,lakes,lakes,"[Document(id=dfdb4032d57d026d1e52c68a1cff13d84af492b1c4c23fee3c33111d08105adf, content: ' The Rhine originates in a 30 square kilometre area in Switzerland and represents almost 60 percent ...', meta: {'name': 'Alps', 'source_id': 'd2eb3ad3af7d6110ae691bf40660ff7a79e4e9dbfd25785b4e55c7700bfcae79', 'page_number': 1}, score: 114.16977401000194)]",1.0,1.0,1.0,1.0,1.0
What were the first 256 code points of Unicode made identical to? ,ISO-8859-1,an ASCII file,"[Document(id=39d421bf1b8a6f42626cef116937dc028d1e423b078f59d7429a3dc5b9a4264c, content: 'Originally based on the English alphabet, ASCII encodes 128 specified characters into seven-bit inte...', meta: {'name': 'ASCII', 'source_id': '4bd7e27c39431d5c4712c32c534ed40f7df89f7b80f6eccb22975178fb7b1be2', 'page_number': 1}, score: 163.1721608166594)]",0.0,0.18398842215538025,0.0,0.0,0.0
"How many countries did her song ""Irreplaceable"" get number one status in?",five,"65 million records worldwide, and become the most successful Idol contestant in the U.S., selling over 14 million albums copies in the U.S. and has more  Underwood has won seven Grammy Awards, the most Grammys by an ""American Idol"" alumnus.
Season five began on January 17, 2006. It remains the highest-rated season in the show's run so far. Two of the more prominent contestants during the Hollywood round were the Brittenum twins who were later disqualified for identity theft.
Chris Daughtry's performance of Fuel's ""Hemorrhage (In My Hands)"" on the show was widely praised and led to an invitation to join the band as Fuel's new lead singer, an invitation he declined. His performance of Live's version of ""I Walk the Line"" was well received by the judges but later criticized in some quarters for not crediting the arrangement to Live. He was eliminated at the top four","[Document(id=ec3b9b3ab5f2d528e25ddd559ed5ece0f75a24fbbd4154d11d3be76e232109cd, content: ' Both Underwood and Bice released the coronation song ""Inside Your Heaven"". Underwood has since sold...', meta: {'name': 'American_Idol', 'source_id': '0ab0bf3d7b34caba79d26524c23f7e26f93bc7c5b29888839e9a63b4e42fa52b', 'page_number': 1}, score: 109.27218695122491)]",0.0,0.20669300854206085,0.0,0.0,0.0
How many Examination Boards exist in India?,30,16,"[Document(id=dc6d2af99abb08909b2ed77db3e665639a7bf81662aa16867b624d401177775f, content: ' The Hong Kong University of Science and Technology, a university with a focus in applied science, e...', meta: {'name': 'Institute_of_technology', 'source_id': 'bd3c1ce78fe4328bf8eb2cbd8027759a2a927528ce7e496ce3ebcf9675bc060e', 'page_number': 1}, score: 107.311590077452)]",0.0,0.3298308253288269,0.0,0.0,0.0
What play showed an early depiction of civil disobedience?,Antigone,Antigone,"[Document(id=ad70291d4dec497bcd48d02a2bfbb4780dffd558cf0eee2d7c976f107f401335, content: 'One of its earliest massive implementations was brought about by Egyptians against the British occup...', meta: {'name': 'Civil_disobedience', 'source_id': '505ac0ceafea50bbbfc74281c3c932b97c3074217d7ffe74512a2d0eb97fe491', 'page_number': 1}, score: 159.1381537658833)]",1.0,0.9999999403953552,1.0,1.0,1.0
"Once in conversation with the Queen, how is Elizabeth addressed?",Ma'am,"a touch of humour, gentleness and understanding"".","[Document(id=0a24a2ae13af1d4669b8a2f74791d8b6c9fcf28ba3103552f6b7f5c81e2ec8b3, content: ' Patriation removed the role of the British parliament from the Canadian constitution, but the monar...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 137.47701637339432)]",1.0,-0.08331970870494843,1.0,1.0,1.0
In what century did Paris become largely into fashion?,19th,19th,"[Document(id=faa03729332a5c07c1c9d6d87747d15af8b3043f87a9cff7389d9a1c23d97c7c, content: '
Paris has been an international capital of high fashion since the 19th century, particularly in the...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 166.16265214381096)]",1.0,0.9999998807907104,1.0,1.0,1.0
When did Alfred the Great begin his reign?,871,11 December 1936,"[Document(id=06cbf9491f511f16650c4f94483faad3dd6deb11121a7158726cb23ef2b5b8c1, content: ' One of the few stirs arose when the Canadian Prime Minister, R. B. Bennett, considered the Duke for...', meta: {'name': 'George_VI', 'source_id': '5a05abc99d3e2c9f678c9681513c2d8cdfe043b062ba971ef3f9f31e7c0c4622', 'page_number': 1}, score: 137.500661055153)]",0.0,0.11978332698345184,0.0,0.0,0.0
What two methods can be used when using Load Testing?,data or a large number of users,large quantities of data or a large number of users,"[Document(id=dd704f4bc758ab475db02844a8a24263dd4fdb32afbc7f7dc86b810f8fa62e4f, content: '
Load testing is primarily concerned with testing that the system can continue to operate under a sp...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 149.3892484981509)]",1.0,0.8635382056236267,1.0,1.0,1.0
what may possibly be a solution to net neutrality concerns? ,municipal broadband,Title II (common carrier) of the Communications Act of 1934,"[Document(id=7aba2d10978318bc5abba467ce5b46b678a83c63b04c2770eb6bfdb5855d1dce, content: ' On 16 January 2015, Republicans presented legislation, in the form of a U.S. Congress H.R. discussi...', meta: {'name': 'Internet_service_provider', 'source_id': 'b6cdeebacab1c0fc99cc348ba10a7ad5f8a09ca4691c74f89374730939ffbbb4', 'page_number': 1}, score: 100.06290327936973)]",1.0,0.29370126128196716,1.0,1.0,1.0
What are the ground-attack aircraft in the USAF usually deployed in support for? ,U.S. ground forces,"interception of bombers and other fighters, reconnaissance, and patrol","[Document(id=d2709fd4938aadfc321fd75534f338a1182dec7bcf787b2638ddb43d1a59b926, content: ' Special Operations Command (USSOCOM). It conducts long-range, special operations missions, and is e...', meta: {'name': 'United_States_Air_Force', 'source_id': '1bb222de66e5a2c81f1d5b75bf3eced066939aec82934a5cb176a607b4e8cc8f', 'page_number': 1}, score: 192.83729826021232)]",1.0,0.331512987613678,1.0,1.0,1.0
 In what year did the invasion of Russia take place?,1812,1854,"[Document(id=af2d0cc576e7737d85b64a99a23cdab42a569764a59025658756f21259782f72, content: ':130–43
In the spring of 1854 the Russians again advanced, crossing the Danube River into the Turkis...', meta: {'name': 'Crimean_War', 'source_id': '66f44772af3b4c2aebf16f2866ee8ea9e71fc3471480ed94ea0b2638c0f5b570', 'page_number': 1}, score: 171.36151765222343)]",0.0,0.6653627157211304,0.0,0.0,0.0
What was the practice of religion to the Romans?,personal choice,practical and contractual,"[Document(id=b80b0d7fa56110987db7fc274c40400c9afab47b60f93bd3980be6d29191c35f, content: 'The priesthoods of public religion were held by members of the elite classes. There was no principle...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 193.7799070146575)]",1.0,0.13173553347587585,1.0,1.0,1.0
What is one example of failure testing?,Software fault injection,"defects in dead code will never result in failures. A defect can turn into a failure when the environment is changed. Examples of these changes in environment include the software being run on a new computer hardware platform, alterations in source data, or interacting with different software","[Document(id=f10f419092a1f6acf685021bef11a7a6ebef797bdd44e3997bd6b4a635aa2a89, content: ' Not all defects will necessarily result in failures. For example, defects in dead code will never r...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 106.64395109119121)]",1.0,0.34705621004104614,1.0,1.0,1.0
"Out of the maximum amount of players allowed, one must be a what?",goalkeeper,home-grown players,"[Document(id=0d02d0727bbf3d538faf4d0e4b493fb1a575377aa15b678ef4c8a1fa1646ad91, content: ' By 2009, under 40% of the players in the Premier League were English.
In response to concerns that ...', meta: {'name': 'Premier_League', 'source_id': '369baa9a5a854704f16fadd35144d3a3150cf1e9ae1671d9b50a3448547b814b', 'page_number': 1}, score: 98.30450237695865)]",0.0,0.23592567443847656,0.0,0.0,0.0
In which year was the new constitution ratified?,1855,1956,"[Document(id=c5c366f06788f022f78b708df479c782035fa76318f4adb339bcf7725475034a, content: ' Nasser was welcomed by large crowds of people lining the streets of Cairo on his return to Egypt on...', meta: {'name': 'Gamal_Abdel_Nasser', 'source_id': 'b85466a1645c50ee3517e05cdea8d4daa48f1870f244255ab389ead0fa0e44ed', 'page_number': 1}, score: 125.38863131677583)]",0.0,0.7131929993629456,0.0,0.0,0.0
What vessel was attacked in 1845?,Naiad,Rossiya,"[Document(id=97e16b6bc2e6669fe1654aa87cbb22e40d888b619d1aef47d13bd6236d3f958a, content: ' The outnumbered Russian Baltic Fleet confined its movements to the areas around its fortifications....', meta: {'name': 'Crimean_War', 'source_id': '66f44772af3b4c2aebf16f2866ee8ea9e71fc3471480ed94ea0b2638c0f5b570', 'page_number': 1}, score: 161.24723935586772)]",0.0,0.0533168725669384,0.0,0.0,0.0
When did Travel + Leisure list Yale as one of the most beautiful campuses?,2011,2011,"[Document(id=afdbd08089615eb2bbb9dd9a5945a7e094c57e1f63a4d1f083e6183556a9f3e7, content: ' Moreover, Yale has been accused of failing to treat workers with respect. In a 2003 strike, however...', meta: {'name': 'Yale_University', 'source_id': 'f33638c4d6b8d7572ba500f3a8affca1729aae3046c83a94e2a7424dd50f6549', 'page_number': 1}, score: 171.7668856618156)]",1.0,0.9999999403953552,1.0,1.0,1.0
What sort of variants did the Human Genome Project indicate that many of the measured transcripts were?,alternative variants,alternative variants,"[Document(id=74c523cc7b77506967566fb8161bf4043d30ccf8c68e884af6cf2b9d24106e71, content: ' Conversely, plants can have extremely large genomes, with rice containing >46,000 protein-coding ge...', meta: {'name': 'Gene', 'source_id': 'aedb09488dc3b766bb8c9b41d942aeb0d62f6f6c6c92506004b72557882725cc', 'page_number': 1}, score: 109.03169875302669)]",1.0,1.0,1.0,1.0,1.0
During what year did the Italians invade Libya?,1911,1980,"[Document(id=cdc48a6ad3a2e7247518958e73c2ec683689a78ed8978eafe40f8f9c84ca8545, content: ' Military spending increased, while other administrative budgets were cut back. Libya had long suppo...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 205.52285831252408)]",1.0,0.4845914840698242,1.0,1.0,1.0
What did Davidson believe the God of Aristotle is synonymous with?,rational thought,Jupiter,"[Document(id=a8cc5557b921c5766b219ced4b8319da3ea79db597efbb98b7cbe6998afe6656, content: ' Ambrose, the influential Bishop of Milan and future saint, wrote urging the rejection of Symmachus'...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 185.2449344711922)]",0.0,0.005320226773619652,0.0,0.0,0.0
What percentage of students at Notre Dame are the children of former Notre Dame students?,21–24%,39.1%),"[Document(id=fc88c82bbe8a5d66ca954ba928957f174fc7fd55fc1c67f366e483ee9b7f3159, content: ' Theodore M. Hesburgh CSC, President Emeritus of the University of Notre Dame. The institute has con...', meta: {'name': 'University_of_Notre_Dame', 'source_id': '4d72b1adc03b693b389a144097b6ebc1668cfbaef6fa42bbc023428ed14a60d9', 'page_number': 1}, score: 123.73139229110417)]",1.0,0.8029515743255615,1.0,1.0,1.0
On what day did U.S> planes located Ozawa's fleet?,second,7 December,"[Document(id=4a23364cdf0a802b2462cb8e0ef1b7713db72f80a53ee5886cb9b68f25920854, content: ' Kurita's force had begun the battle with five battleships; when he returned to Japan, only Yamato w...', meta: {'name': 'Pacific_War', 'source_id': 'bbc89e90f0fa3a97026e63250a28c1a17f157ab8c6d81bc70d6d55b8da059c57', 'page_number': 1}, score: 165.93645639842947)]",1.0,0.04009123891592026,1.0,1.0,1.0
Greek was crowned the European champions in what event?,Euro 2004,Euro 2004,"[Document(id=9c5e4e5ebe04f6d60e8e13bc3cfe5cd0c8fa7c41c1148c916c472a26ca7c677b, content: ' Their best ever performance was in the 1896 Summer Olympics, when Greece finished second in the med...', meta: {'name': 'Greece', 'source_id': '13d8bb8decd2812a2721cd8f6ecffbf13e7a3bc07776ab008e28497e15162217', 'page_number': 1}, score: 165.19965128505237)]",1.0,1.0,1.0,1.0,1.0
Which tense indicates that an action hasn't finished?,imperfective,/p pʰ b/.,"[Document(id=08cfca2838b0ec38cf0ea4ba7b4b0c80a691af71784941039d34a905b951dce2, content: ' Punjabi has lost breathy-voiced consonants, which resulted in a tone system, and therefore has a di...', meta: {'name': 'Aspirated_consonant', 'source_id': 'ded60872a72621c0cc2ee33d9a7b0d60f1474075e260da958b752dbe72e00321', 'page_number': 1}, score: 121.47809687609444)]",0.0,0.0958951860666275,0.0,0.0,0.0
What acoustic element could be distorted by different audio settings in iPods prior to 2007?,Bass,bass instruments,"[Document(id=25a9235e2187510deb110e2fe84f6e0f7a2dbacbbd0bd491e44e8a83b3be8cbf, content: ' This would happen for EQ settings like R&B, Rock, Acoustic, and Bass Booster, because the equalizer...', meta: {'name': 'IPod', 'source_id': 'f0324763387a7e11c235569bada6935891b2c5ba40dd065ab5acc1bb5de8dbed', 'page_number': 1}, score: 144.93989592071756)]",1.0,0.4064074754714966,1.0,1.0,1.0
In what way can Neutral triatomic hydrogen exist?,excited form,protonated molecular hydrogen,"[Document(id=6e618286b9705860ffa2586c851128c816120c84dcf91348f6ee11f32b6d590f, content: ' This species is central to discussion of acids. Under the Bronsted-Lowry theory, acids are proton d...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 126.73501886889714)]",1.0,0.16139346361160278,1.0,1.0,1.0
How are children used in the conflicts in Burma?,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.,"Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements. The Independent reported in June 2012 that ""Children are being sold as conscripts","[Document(id=e39a424de393c7814379d5771c4abc998c371eadee31f5a4692a573651cdce01, content: ' South Africa also voted against the resolution.
There is consensus that the military regime in Myan...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 131.50547962808298)]",1.0,0.9422255158424377,1.0,1.0,1.0
In what decades were Arsenal players stereotyped in a negative way?,1970s and 1980s,1966–67,"[Document(id=ba20188e907b6851f746fd539dbc0cab1e88e0349d17ed43168a54a40a2d1344, content: ' The laurel leaves also represent strength. To complete the crest, 1886 and 2011 are shown on either...', meta: {'name': 'Arsenal_F.C.', 'source_id': 'b197b14120aabbc3bf2073d4b3e99c1c51d56d5ac5248f8a97dadcfa056a6f7e', 'page_number': 1}, score: 75.3577185564337)]",1.0,0.4470002055168152,1.0,1.0,1.0
When did new construction start in Melbourne?,late 1890s,February 2006,"[Document(id=b7f872340a2353028ee8ea0f0e2ba802acb0824c43169f4135ee2fec5fa00b32, content: '8 billion and export revenues of $615 million. In addition, tourism also plays an important role in ...', meta: {'name': 'Melbourne', 'source_id': 'e9cc00699ea29b72949874ec0e147efa277ecdaa2a727246f376aab1a8d342bd', 'page_number': 1}, score: 184.96961800246208)]",1.0,0.3492073714733124,1.0,1.0,1.0
