questions,true_answers,predicted_answers,retrieved_docs,doc_mrr,sas,doc_map,doc_recall_single_hit,doc_recall_multi_hit
Who did Nasser's group try to assassinate?,Hussein Sirri Amer,King Saud,"[Document(id=7ff80fc3e26c40bb2e658e548b73f40381ee50a7b9df04df616525f3c23883eb, content: '
As political instability grew in Syria, delegations from the country were sent to Nasser demanding ...', meta: {'name': 'Gamal_Abdel_Nasser', 'source_id': 'b85466a1645c50ee3517e05cdea8d4daa48f1870f244255ab389ead0fa0e44ed', 'page_number': 1}, score: 196.1013949009622)]",1.0,0.534000039100647,1.0,1.0,1.0
What was AJ Ayer an important member of?,Logical empiricism,the Arian Party,"[Document(id=2e20ace02a4527c4c0706b6e9a1dacf4dc045af3a98b5588a0e82992e03d18ef, content: ' Nevertheless, the practice of saying it at the altar grew; eventually Pius V made this practice uni...', meta: {'name': 'Athanasius_of_Alexandria', 'source_id': '2a8e7ec0a44075f1a567744982dcecf4bcea19f0065d4f73c742398a05fa1642', 'page_number': 1}, score: 137.83755011636683)]",0.0,0.04274138808250427,0.0,0.0,0.0
In which year was a settlement reached regarding GE's pollution of the Housatonic River?,1999,1977,"[Document(id=754901c14e07fd836481f4df6a9e1c790f259897d11a92d8f4449320bf432be1, content: ' Around the same time, General Electric's Canadian counterpart, Canadian General Electric, was forme...', meta: {'name': 'General_Electric', 'source_id': '26d4044eb2d79191635af69e57c262af8041a70871e60e989128c458529f04cc', 'page_number': 1}, score: 123.02371619032975)]",1.0,0.47267118096351624,1.0,1.0,1.0
What area in Charleston is considered the 'industrial area'?,the city's Neck area,Charleston-North Charleston Urban Area,"[Document(id=8e10e19959a21e7f4445856828c620b95b3a03ed6ee3a2d28eb2161206a9558f, content: ' North Charleston is the second-largest city in the Charleston-North Charleston-Summerville Metropol...', meta: {'name': 'Charleston,_South_Carolina', 'source_id': '6135d76cf2064b0c4f70e685c5c7e15b8093869ebd10f9a74e8acb07e2173763', 'page_number': 1}, score: 162.99016909035507)]",1.0,0.33725616335868835,1.0,1.0,1.0
In what year did Frédéric obtain citizenship in France?,1835,"1523, followed by the whole Bible in the French language in 1530. William Farel was a student of Lefevre who went on to become a leader of the Swiss Reformation, establishing a Protestant government in Geneva. Jean Cauvin (John Calvin), another student at the University of Paris, also converted to Protestantism. Long after the sect was suppressed by Francis I, the remaining French Waldensians, then mostly in the Luberon region, sought to join William Farel, Calvin and the Reformation, and Olivetan published a French Bible for them. The French Confession of 1559 shows a decidedly Calvinistic influence. Sometime between 1550 and 1580, members of the Reformed church in France came to be commonly known as Huguenots.[citation needed]
In what became known as the St. Bartholomew's Day Massacre of 24 August – 3 October 1572","[Document(id=ef77c93614a70f002eb708dc8d224c0fe860d179e7bc703f697f95e92761e545, content: ' The Gallicans briefly achieved independence for the French church, on the principle that the religi...', meta: {'name': 'Huguenot', 'source_id': '8c6e1ef6132295dfe82bead80d85963191a790434a85ac498376747f1b1241c7', 'page_number': 1}, score: 134.12150801123863)]",0.0,0.2547072470188141,0.0,0.0,0.0
What was Tesla afraid someone was trying to do with his invention?,steal the invention,give it to the world,"[Document(id=cd1bbe0a0f57ccb9f150760bab01a15e98f2aa46f2da4ccfd8b6ace2c7bcef40, content: '"" He stated that the theory was ""worked out in all details"" and that he hoped to soon give it to the...', meta: {'name': 'Nikola_Tesla', 'source_id': 'ceea6a1645d15ba7fe20b687be69cd66b3781b3889ef8a0693edc64967068a28', 'page_number': 1}, score: 163.47005127547294)]",1.0,0.20373223721981049,1.0,1.0,1.0
What is the group called that does not agree with government at all?,anarchists,British Union of Fascists,"[Document(id=244034de9b004674160b84dd73a587fddc8ae2c1bcd4dd6d67d8854cb936c8c2, content: ' The Government, up until November 1940, was opposed to the centralised organisation of shelter. Hom...', meta: {'name': 'The_Blitz', 'source_id': 'fea4ab1f340714cf83574f4d286ac91905b5e48ca1b66018f16a22a73ba1bcbf', 'page_number': 1}, score: 111.67806894929063)]",0.0,0.3484962582588196,0.0,0.0,0.0
What was the name of the bookstore the authors met in?,Old Corner Bookstore,Bibliothèque Bleue,"[Document(id=4900cc4ca5bf67834a3e328c9a83f1d78e6326b38651b0d151b090f279ac39f1, content: '"" Women, as salonnières, were ""the legitimate governors of [the] potentially unruly discourse"" that ...', meta: {'name': 'Age_of_Enlightenment', 'source_id': 'd6935b64f79e30b7c3de4c952b643a55674c548cd0bb703870a094fd3e646d84', 'page_number': 1}, score: 94.53483948843362)]",0.0,0.2553384304046631,0.0,0.0,0.0
Time and space are both examples of what type of resource?,complexity resources,memory,"[Document(id=e3b88b4f578ec5a002692c5a052496d37d6ee090a0491c5dc17087f489872445, content: ' When negative numbers are required, they are usually stored in two's complement notation. Other arr...', meta: {'name': 'Computer', 'source_id': 'a39560aa5caca299e2e8876ee9b291a51b896b645abcc4d5f2a790a0fa89fcef', 'page_number': 1}, score: 110.41973994552734)]",0.0,0.30840396881103516,0.0,0.0,0.0
What had happened to Frederick's extra troops from Russia?,"Catherine, who ended Russia's alliance with Prussia and withdrew from the war","Britain had been surprised by the sudden Prussian offensive but now began shipping supplies and ₤670,000 (equivalent to ₤89.9 million in 2015) to its new ally","[Document(id=8cbcb986640b5e50e52d03f45b607146fd6aa0fafcaa20029b538705477e1278, content: ' The attack on neutral Saxony caused outrage across Europe and led to the strengthening of the anti-...', meta: {'name': 'Seven_Years%27_War', 'source_id': '3ce1ed9d37c2147a385da7d5e5b943fd3d7b17c5d89dca3dd9b367b2b1f095e3', 'page_number': 1}, score: 173.76550381768013)]",1.0,0.2980388402938843,1.0,1.0,1.0
What percentage of its workforce did Dell terminate in from 2007 to 2008?,10%,10%,"[Document(id=0a1d789e1e3ae04146d38c10ae30c76bb73173ec2df854d0b0695309c7e8629a, content: '”
On April 23, 2008, Dell announced the closure of one of its biggest Canadian call-centers in Kanat...', meta: {'name': 'Dell', 'source_id': '2a4fe0f2b4ecfc25a3563020204c8a55c9674b77ca6df3c224557299cb0a5581', 'page_number': 1}, score: 154.56627095248245)]",1.0,0.9999999403953552,1.0,1.0,1.0
What organization was Rome's official caretaker?,the senate,Christian Unity Secretariat,"[Document(id=18ed06b8889609136231a06d99465ac7da3164b444e51e58cace4a1e98ddebcb, content: ' He was the last pope to date to be crowned; his successor Pope John Paul I replaced the Papal Coron...', meta: {'name': 'Pope_Paul_VI', 'source_id': 'fc82a40c990c0b3840b06b32643858d39984b66d78ae950561d809dc84d6edf8', 'page_number': 1}, score: 152.845765627712)]",0.0,0.2545766830444336,0.0,0.0,0.0
Who chose BYU as the location of the national Middle East Language Resource Center?,United States Department of Education,United States Department of Education,"[Document(id=0b3a599a54fac34c82f29d858c51bbf5ce4f37032b3539a76c2b8a6b918abc6e, content: ' Several of its language programs are the largest of their kind in the nation, the Russian program b...', meta: {'name': 'Brigham_Young_University', 'source_id': 'cb3b81b6f2c540426803106face67bc5fd4db7b1a9ef422ec3601456732b4785', 'page_number': 1}, score: 231.42251702622502)]",1.0,1.0,1.0,1.0,1.0
Who discovered Hydrogen gas?,Robert Boyle,Robert Boyle,"[Document(id=45ad6989b7801812895d43ea694bad169af9b5dd9024dd96b099fe071a196217, content: '
In 1671, Robert Boyle discovered and described the reaction between iron filings and dilute acids, ...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 208.54315140237432)]",1.0,0.9999998807907104,1.0,1.0,1.0
Where was Polybius forced to go as hostage?,Rome,Milan,"[Document(id=f3ddc00ec9151a3a78139029d06124f9dd3a5c7d358c3b467fee97a09cc00605, content: '."" (Pope Gregory I, would have full access to the Vatican Archives).
Constantius, ordered Liberius i...', meta: {'name': 'Athanasius_of_Alexandria', 'source_id': '2a8e7ec0a44075f1a567744982dcecf4bcea19f0065d4f73c742398a05fa1642', 'page_number': 1}, score: 155.37445791726404)]",0.0,-0.021660923957824707,0.0,0.0,0.0
In what decade was disco popular?,1970s,1980s,"[Document(id=40c02ba6acd7df36a81130944465adc587a46eaf90fc8f3232939968d3e04b8b, content: '
In the late 1980s, many local Chicago house music artists suddenly found themselves presented with ...', meta: {'name': 'House_music', 'source_id': 'c556f4a459e8a99b6d2065bab8fd6a918d0a00f13291aad2473922492e4abf2e', 'page_number': 1}, score: 154.38767033374768)]",0.0,0.7754138708114624,0.0,0.0,0.0
What do the rivers form?,lakes,lakes,"[Document(id=c751375299aac2090fe706008704ed47f7358e09ebad2acbc0d54e2c5b0ab5d3, content: ' Cities such as Milan depend on 80 percent of water from Alpine runoff. Water from the rivers is use...', meta: {'name': 'Alps', 'source_id': 'd2eb3ad3af7d6110ae691bf40660ff7a79e4e9dbfd25785b4e55c7700bfcae79', 'page_number': 1}, score: 122.65050850059238)]",1.0,1.0,1.0,1.0,1.0
What were the first 256 code points of Unicode made identical to? ,ISO-8859-1,"the English alphabet, ASCII encodes 128 specified characters into seven-bit integers as shown by the ASCII chart on the right. The characters encoded are numbers 0 to 9, lowercase letters a to z, uppercase letters A to Z, basic punctuation symbols, control codes that originated with Teletype machines, and a space. For example, lowercase j would become binary 1101010 and decimal 106. ASCII includes definitions for 128 characters: 33 are non-printing control characters (many now obsolete) that affect how text and space are processed and 95 printable characters, including the space (which is considered an invisible graphic:223).
The code itself was patterned so that most control codes were together, and all graphic codes were together, for ease of identification. The first two columns (32 positions) were reserved for control characters.:220, 236 § 8,9) The ""space"" character had to come before graphics to make sorting easier, so it became position 20hex;:237 § 10 for the same reason, many special signs commonly used as separators were placed before digits. The committee decided it was important to support uppercase 64-character alphabets, and chose to pattern ASCII so it could be reduced easily to a usable 64-character set of graphic codes,:228, 237 § 14 as was done in the DEC SIXBIT code. Lowercase letters were therefore not interleaved with uppercase. To keep options available for lowercase letters and other graphics, the special and numeric codes were arranged before the letters, and the letter A was placed in position 41hex to match the draft of the corresponding British standard","[Document(id=8b5d2a51277d0cfa487480affbc5d72594c3901e01195b7283d6b82eab96ddb9, content: 'Originally based on the English alphabet, ASCII encodes 128 specified characters into seven-bit inte...', meta: {'name': 'ASCII', 'source_id': '4bd7e27c39431d5c4712c32c534ed40f7df89f7b80f6eccb22975178fb7b1be2', 'page_number': 1}, score: 163.1721608166594)]",0.0,0.2587267756462097,0.0,0.0,0.0
"How many countries did her song ""Irreplaceable"" get number one status in?",five,10,"[Document(id=add8c8aff407c78c35e0202c21fe2475241b48198c75789ef9255e23f94b5978, content: ' The album was certified Triple Platinum in the United States alone and became a major success throu...', meta: {'name': 'Adult_contemporary_music', 'source_id': '97671df8695f447ceee464d87be9f360589d67646ccf18f2eb61b6153865369a', 'page_number': 1}, score: 105.724148748294)]",0.0,0.4718608856201172,0.0,0.0,0.0
How many Examination Boards exist in India?,30,89.,"[Document(id=9172a42a065a9a9def97dc9c6923221ca37a1ddd8c4839b6799dfb8f0dd0495b, content: ' New Delhi has a literacy rate of 89.38% according to 2011 census, which is highest in Delhi.
Hindui...', meta: {'name': 'New_Delhi', 'source_id': '3b716631dedc36f770955e2ea4abca667e0b1db5ad4b63ad7a7e250e2bba1a5f', 'page_number': 1}, score: 106.38217760589907)]",0.0,0.28285151720046997,0.0,0.0,0.0
What play showed an early depiction of civil disobedience?,Antigone,Antigone,"[Document(id=23b161a9804a8a11c97c4f3f14b6762b49fdf3b1fefb8ff1de76b00cfa00995a, content: 'One of its earliest massive implementations was brought about by Egyptians against the British occup...', meta: {'name': 'Civil_disobedience', 'source_id': '505ac0ceafea50bbbfc74281c3c932b97c3074217d7ffe74512a2d0eb97fe491', 'page_number': 1}, score: 159.1381537658833)]",1.0,1.0000001192092896,1.0,1.0,1.0
"Once in conversation with the Queen, how is Elizabeth addressed?",Ma'am,United Nations,"[Document(id=36cca080196ef1b35130c0b7bcd6bb4216fa5de9889c7c13bfa049ba8b3661c7, content: ' Criticism was focused on the institution of the monarchy itself and the Queen's wider family rather...', meta: {'name': 'Elizabeth_II', 'source_id': '701ad172dfcc8791d990bf596fe61055a5548b2e1847cd32a5d9c011ed8a1ed8', 'page_number': 1}, score: 147.77558783372996)]",1.0,0.1381721794605255,1.0,1.0,1.0
In what century did Paris become largely into fashion?,19th,19th century,"[Document(id=2ab8eb5978dfe802538939b80ae771d663adc411a3a6da5e18b0edcdba1d8f8f, content: ' Sculptors such as Girardon, Coysevox and Coustou acquired reputations as the finest artists in the ...', meta: {'name': 'Paris', 'source_id': '52b8f3ebbfb9baf9226768b89151b597c215bb08f28021147d2d798f707976c9', 'page_number': 1}, score: 170.6255699703063)]",1.0,0.8267526626586914,1.0,1.0,1.0
When did Alfred the Great begin his reign?,871,11 December 1936,"[Document(id=d222effdfada6505db2706b9557fa616cf1482882ea3dced11edadc541327c6e, content: ' One of the few stirs arose when the Canadian Prime Minister, R. B. Bennett, considered the Duke for...', meta: {'name': 'George_VI', 'source_id': '5a05abc99d3e2c9f678c9681513c2d8cdfe043b062ba971ef3f9f31e7c0c4622', 'page_number': 1}, score: 154.95061791715284)]",0.0,0.11978332698345184,0.0,0.0,0.0
What two methods can be used when using Load Testing?,data or a large number of users,defect prevention and detection,"[Document(id=504295554c9b7c44405de1c2a1cdf6d3646442868b73a26ce82dae1bf5116767, content: '
Unit testing is a software development process that involves synchronized application of a broad sp...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 118.07047957699992)]",1.0,-0.08391132205724716,1.0,1.0,1.0
what may possibly be a solution to net neutrality concerns? ,municipal broadband,municipal broadband,"[Document(id=bb0e180e009c490f3ae30fb55a9a91cbe512409c2e12ebae0203298a6f3efe78, content: 'S. Federal Communications Commission (FCC) was reported to be considering a new rule that will permi...', meta: {'name': 'Internet_service_provider', 'source_id': 'b6cdeebacab1c0fc99cc348ba10a7ad5f8a09ca4691c74f89374730939ffbbb4', 'page_number': 1}, score: 117.52238522381246)]",1.0,1.0000001192092896,1.0,1.0,1.0
What are the ground-attack aircraft in the USAF usually deployed in support for? ,U.S. ground forces,U.S. ground forces,"[Document(id=cdfa1e6bea8fd42b00ce80468ba471689216a6195425c2435fb1141b0b8c7e6f, content: '
The ground-attack aircraft of the USAF are designed to attack targets on the ground and are often d...', meta: {'name': 'United_States_Air_Force', 'source_id': '1bb222de66e5a2c81f1d5b75bf3eced066939aec82934a5cb176a607b4e8cc8f', 'page_number': 1}, score: 219.74746796807392)]",1.0,1.0,1.0,1.0,1.0
 In what year did the invasion of Russia take place?,1812,1917,"[Document(id=5cf39c40640013969626bfa9dcc17e86c891033c6881c53d41dfced842a316bd, content: '
The Russian Revolution is the series of revolutions in Russia in 1917, which destroyed the Tsarist ...', meta: {'name': 'Modern_history', 'source_id': '59c9b273f6f85af9d336afaf5154a702230bef3726363ecbf5c8378f5d8798c7', 'page_number': 1}, score: 172.22838449876542)]",0.0,0.6207311749458313,0.0,0.0,0.0
What was the practice of religion to the Romans?,personal choice,"Private and personal worship was an important aspect of religious practices. In a sense, each household was a temple to the gods","[Document(id=d2af24870dc313fd20684bc694305efc093549248524947f6bd762d819334887, content: '[citation needed]
Roman religious beliefs date back to the founding of Rome, around 800 BC. However,...', meta: {'name': 'Roman_Republic', 'source_id': '3f4556109d2f785759587a7f8d52a5aa1b1abda3015c73990aa173f05a0d62c1', 'page_number': 1}, score: 239.36564833446252)]",0.0,0.3531951308250427,0.0,0.0,0.0
What is one example of failure testing?,Software fault injection,Software fault injection,"[Document(id=76ad3fb3d257a3812a169d749a5fb13f2e05383764e8f9dfc53895f08747b375, content: ' Beta versions can be made available to the open public to increase the feedback field to a maximal ...', meta: {'name': 'Software_testing', 'source_id': '141fdc660b7505b00b8550733c65d48914cde6833d577a5494a41a6cb01a3827', 'page_number': 1}, score: 133.72966963796148)]",1.0,0.9999998807907104,1.0,1.0,1.0
"Out of the maximum amount of players allowed, one must be a what?",goalkeeper,25-man squad of players aged over 21,"[Document(id=729a1a7b3183917b1dc01acb07f1b632efc33f4eea6aeffbe484b1530c2d94f0, content: ' By 2009, under 40% of the players in the Premier League were English.
In response to concerns that ...', meta: {'name': 'Premier_League', 'source_id': '369baa9a5a854704f16fadd35144d3a3150cf1e9ae1671d9b50a3448547b814b', 'page_number': 1}, score: 105.43494496687926)]",0.0,0.2028268426656723,0.0,0.0,0.0
In which year was the new constitution ratified?,1855,1977,"[Document(id=cd7897f96259919a226f490cef36c94f009c4cd789e86e763ab320a9ec5bca5a, content: ' The march originated at the Opera Plaza after speakers, mainly intellectuals, addressed the crowd.
...', meta: {'name': 'Dissolution_of_the_Soviet_Union', 'source_id': 'f13431b95b0890d57a225554d0ef9f1d051f9e4f48b8d8798689c11670d5b2ac', 'page_number': 1}, score: 121.1361988185173)]",0.0,0.46762916445732117,0.0,0.0,0.0
What vessel was attacked in 1845?,Naiad,"Russian Bomarsund fortress on Åland Islands. In the same month, the Western Allied Baltic Fleet tried to destroy heavily defended Russian dockyards at Sveaborg outside Helsinki. More than 1000 enemy guns tested the strength of the fortress for two days. Despite the shelling, the sailors of the 120-gun ship Rossiya","[Document(id=3c65091ec8b7ef0626d34520c5e99c8f6539d594394209264472f89890ca987c, content: ' These battles are known in Finland as the Åland war.
In August 1855 a Franco-British naval force ca...', meta: {'name': 'Crimean_War', 'source_id': '66f44772af3b4c2aebf16f2866ee8ea9e71fc3471480ed94ea0b2638c0f5b570', 'page_number': 1}, score: 167.4531894262477)]",0.0,0.11404582113027573,0.0,0.0,0.0
When did Travel + Leisure list Yale as one of the most beautiful campuses?,2011,2011,"[Document(id=92daacd08f6215b2b6c9a23e96940ae9ffa3af8f6a0300108c6bfcf840702db9, content: ' In western New Haven, the university holds 500 acres (2.0 km2) of athletic facilities, including th...', meta: {'name': 'Yale_University', 'source_id': 'f33638c4d6b8d7572ba500f3a8affca1729aae3046c83a94e2a7424dd50f6549', 'page_number': 1}, score: 185.11339063937942)]",1.0,1.0,1.0,1.0,1.0
What sort of variants did the Human Genome Project indicate that many of the measured transcripts were?,alternative variants,expressed sequence tags,"[Document(id=f61b4e12858ae84a04762a59c6bfaccab2588f02781fe27a55cb8323cef086ed, content: ' This mechanism is a common source of new genes in prokaryotes, sometimes thought to contribute more...', meta: {'name': 'Gene', 'source_id': 'aedb09488dc3b766bb8c9b41d942aeb0d62f6f6c6c92506004b72557882725cc', 'page_number': 1}, score: 104.78775277873254)]",1.0,0.13049247860908508,1.0,1.0,1.0
During what year did the Italians invade Libya?,1911,1973,"[Document(id=8be794b0b9d6c44d95d0cb0782d29f36f0b508ef78ccf7ad10df252fbd1dfa4b, content: ' Gaddafi ordered an Egyptian submarine to target the ship, but Sadat cancelled the order, fearing a ...', meta: {'name': 'Muammar_Gaddafi', 'source_id': '8152b4f6f236e7f6841b777d688aa105c66dbcee3fe926720311ce23eed0a380', 'page_number': 1}, score: 204.97418578989914)]",1.0,0.4185156226158142,1.0,1.0,1.0
What did Davidson believe the God of Aristotle is synonymous with?,rational thought,Jupiter,"[Document(id=a8cc5557b921c5766b219ced4b8319da3ea79db597efbb98b7cbe6998afe6656, content: ' Ambrose, the influential Bishop of Milan and future saint, wrote urging the rejection of Symmachus'...', meta: {'name': 'Religion_in_ancient_Rome', 'source_id': '5539950aa68a34aaa32ce17890e29473510376f98e0ff668c55f32354d881f90', 'page_number': 1}, score: 185.2449344711922)]",0.0,0.0053202565759420395,0.0,0.0,0.0
What percentage of students at Notre Dame are the children of former Notre Dame students?,21–24%,21–24%,"[Document(id=4a2399f100a536a4baf71c5dedf166c45f09b1b237a505e9a84faf1da7fd8a1b, content: '
In 2014 the Notre Dame student body consisted of 12,179 students, with 8,448 undergraduates, 2,138 ...', meta: {'name': 'University_of_Notre_Dame', 'source_id': '4d72b1adc03b693b389a144097b6ebc1668cfbaef6fa42bbc023428ed14a60d9', 'page_number': 1}, score: 172.25504829596989)]",1.0,0.9999998807907104,1.0,1.0,1.0
On what day did U.S> planes located Ozawa's fleet?,second,19 February,"[Document(id=3aa48796f054c4788769b2991e2826cffc49e4db56b22dc5cb5d2e279b46d630, content: ' The network of bunkers and pillboxes greatly favored the defender.
Starting in mid-June 1944, Iwo J...', meta: {'name': 'Pacific_War', 'source_id': 'bbc89e90f0fa3a97026e63250a28c1a17f157ab8c6d81bc70d6d55b8da059c57', 'page_number': 1}, score: 168.23687425884253)]",1.0,0.24278101325035095,1.0,1.0,1.0
Greek was crowned the European champions in what event?,Euro 2004,2005 European Championship,"[Document(id=76be05dc0de2dfbcf6d3d16e80abbfa4ee57f55d30696681b941ecd6ff700822, content: 'O.K. Greek basketball teams are the most successful in European basketball the last 25 years, having...', meta: {'name': 'Greece', 'source_id': '13d8bb8decd2812a2721cd8f6ecffbf13e7a3bc07776ab008e28497e15162217', 'page_number': 1}, score: 163.3646309027018)]",1.0,0.5996231436729431,1.0,1.0,1.0
Which tense indicates that an action hasn't finished?,imperfective,Voiceless aspiration,"[Document(id=84e89d7a46f8edb679e02ffd1057e7edc22a9eeba00c35da796444d51e11482d, content: '
There are no dedicated IPA symbols for degrees of aspiration and typically only two degrees are mar...', meta: {'name': 'Aspirated_consonant', 'source_id': 'ded60872a72621c0cc2ee33d9a7b0d60f1474075e260da958b752dbe72e00321', 'page_number': 1}, score: 124.20364522142323)]",0.0,0.21327462792396545,0.0,0.0,0.0
What acoustic element could be distorted by different audio settings in iPods prior to 2007?,Bass,bass instruments,"[Document(id=7308906ca1725346de1f8669d04745bd0719f93959d2b77a3e2eedd2aea218ba, content: ' This would happen for EQ settings like R&B, Rock, Acoustic, and Bass Booster, because the equalizer...', meta: {'name': 'IPod', 'source_id': 'f0324763387a7e11c235569bada6935891b2c5ba40dd065ab5acc1bb5de8dbed', 'page_number': 1}, score: 151.26005977413936)]",1.0,0.4064074754714966,1.0,1.0,1.0
In what way can Neutral triatomic hydrogen exist?,excited form,protonated molecular hydrogen or the trihydrogen cation,"[Document(id=bde62e3adecc34229459dbb473112814698f8a0ce91d07d2fc909e9fe9b2d5e2, content: '
To avoid the implication of the naked ""solvated proton"" in solution, acidic aqueous solutions are s...', meta: {'name': 'Hydrogen', 'source_id': '68980750bab4ae17fc394871df89fbbb807d0b180a08bf2698ebc1ec0613d8a2', 'page_number': 1}, score: 129.82964543860288)]",1.0,0.11410942673683167,1.0,1.0,1.0
How are children used in the conflicts in Burma?,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements.,Child soldiers have and continue to play a major part in the Burmese Army as well as Burmese rebel movements,"[Document(id=ff11a1c6102e2b293943cbcfb8c2935799487df6f465dea412c00844c1c7c655, content: '"" In July 2013, the Assistance Association for Political Prisoners indicated that there were approxi...', meta: {'name': 'Myanmar', 'source_id': '3d5d8c2f0b407573851f7793034e3f28664c9739d422faaf23da089d3bb275b3', 'page_number': 1}, score: 166.35832930030904)]",1.0,0.997592568397522,1.0,1.0,1.0
In what decades were Arsenal players stereotyped in a negative way?,1970s and 1980s,Os Arsenalistas,"[Document(id=5008c48e9b8d1c751b9388b7772f14176f8c01ef2697fa8a4d0c1fd478bfbfca, content: ' In 1909, Sparta Prague adopted a dark red kit like the one Arsenal wore at the time; in 1938, Hiber...', meta: {'name': 'Arsenal_F.C.', 'source_id': 'b197b14120aabbc3bf2073d4b3e99c1c51d56d5ac5248f8a97dadcfa056a6f7e', 'page_number': 1}, score: 79.88047283584906)]",1.0,-0.08058242499828339,1.0,1.0,1.0
When did new construction start in Melbourne?,late 1890s,February 2006,"[Document(id=3513fcc6c75aee92ba5e4d20e40d134b9159f33067469bcc48634091ed74a9ed, content: '8 billion annually. Melbourne has been attracting an increasing share of domestic and international ...', meta: {'name': 'Melbourne', 'source_id': 'e9cc00699ea29b72949874ec0e147efa277ecdaa2a727246f376aab1a8d342bd', 'page_number': 1}, score: 185.98741924757314)]",1.0,0.3492073714733124,1.0,1.0,1.0
